cls	cls_label	textdef_count	xref_count	named_superclass_count	anon_superclass_count	named_equiv_count	anon_equiv_count
MONDO:0013764	"Joubert syndrome 16"	1	3	1	0	1	1
MONDO:0015333	"progeroid syndrome"	1	3	1	0	1	0
MONDO:0021076	"pancreatic exocrine neoplasm"	1	4	2	0	2	1
MONDO:0020788	"hypomagnesemia, seizures, and intellectual disability 2"	0	1	1	0	1	0
MONDO:0024418	"muscular fibrosis multifocal obstructed vessels"	0	2	1	0	1	0
MONDO:0008684	"Wolf-Hirschhorn syndrome"	1	13	4	0	4	0
MONDO:0009147	"ectodermal dysplasia 10B, hypohidrotic/hair/tooth type, autosomal recessive"	0	2	1	0	1	0
MONDO:0014884	"cholestasis, progressive familial intrahepatic, 5"	1	5	2	0	2	1
MONDO:0022461	"anophthalmia cleft palate micrognathia"	1	1	0	0	0	0
MONDO:0008133	"optic atrophy 3"	0	7	3	0	3	1
MONDO:0005019	"diffuse scleroderma"	1	3	1	0	1	0
MONDO:0033199	"deafness, autosomal recessive 107"	0	2	1	0	1	0
MONDO:0017385	"malignant migrating partial seizures of infancy"	1	5	2	0	2	0
MONDO:0013763	"Joubert syndrome 15"	1	3	1	0	1	1
MONDO:0014110	"cataract 15 multiple types"	1	4	1	0	1	1
MONDO:0018184	"gastric linitis plastica"	1	4	2	0	2	0
MONDO:0000837	"bone resorption disease"	1	2	0	0	0	1
MONDO:0044777	"premature ovarian failure 14"	0	4	1	0	1	0
MONDO:0003756	"ovarian mucinous neoplasm"	1	3	1	0	1	0
MONDO:0003800	"conventional malignant hemangiopericytoma"	1	3	1	0	1	0
MONDO:0004811	"simple chronic conjunctivitis"	0	6	1	0	1	0
MONDO:0001721	"urethral intrinsic sphincter deficiency"	0	4	0	0	0	0
MONDO:0002422	"adamantinoma"	1	14	5	0	5	0
MONDO:0010090	"Summitt syndrome"	1	7	3	0	3	0
MONDO:0020787	"hypomagnesemia, seizures, and intellectual disability 1"	0	1	1	0	1	0
MONDO:0021086	"gingival neoplasm"	1	3	2	0	2	1
MONDO:0021856	"Alsing syndrome"	1	3	0	0	0	0
MONDO:0002097	"obsolete ocular melanoma"	0	0	0	0	0	0
MONDO:0022798	"Cohen lockood wyborney syndrome"	0	1	0	0	0	0
MONDO:0021638	"low grade astrocytic tumor"	1	2	1	0	1	1
MONDO:0008460	"splenogonadal fusion-limb defects-micrognathia syndrome"	1	7	3	0	3	0
MONDO:0009321	"hallux varus-preaxial polysyndactyly syndrome"	1	6	2	0	2	0
MONDO:0005045	"hypertrophic cardiomyopathy"	1	15	4	0	4	0
MONDO:0019103	"benign exophthalmos syndrome"	1	4	2	0	2	0
MONDO:0003447	"clear cell hidradenoma"	1	3	1	0	1	0
MONDO:0018980	"acrofacial dysostosis, Kennedy-Teebi type"	1	4	2	0	2	0
MONDO:0024637	"malignant soft tissue neoplasm"	1	2	2	0	2	0
MONDO:0016280	"sarcoma of cervix uteri"	1	5	1	0	1	1
MONDO:0024469	"chondrogenic neoplasm"	1	2	1	0	1	0
MONDO:0010072	"spondyloepiphyseal dysplasia tarda, autosomal recessive"	1	3	1	0	1	1
MONDO:0013113	"metaphyseal anadysplasia 2"	1	3	1	0	1	1
MONDO:0013251	"Birbeck granule deficiency"	0	2	1	0	1	0
MONDO:0017749	"disorder of multiple glycosylation"	0	3	1	0	1	0
MONDO:0060662	"Diamond-Blackfan anemia-like"	0	2	1	0	1	0
MONDO:0015377	"third branchial cleft anomaly"	0	3	2	0	2	0
MONDO:0002381	"sweat gland neoplasm"	1	8	3	0	3	1
MONDO:0003132	"obsolete rapidly progressive glomerulonephritis"	0	0	0	0	0	0
MONDO:0020781	"encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy, 1"	0	3	3	0	3	0
MONDO:0019298	"obsolete rare urticaria"	1	1	0	0	0	0
MONDO:0003499	"sarcomatoid squamous cell skin carcinoma"	1	4	2	0	2	0
MONDO:0008138	"syndromic orbital border hypoplasia"	1	6	3	0	3	0
MONDO:0019903	"ring chromosome 2"	1	6	3	0	3	0
MONDO:0012143	"hereditary cryohydrocytosis with reduced stomatin"	0	5	2	0	2	0
MONDO:0007428	"deafness-craniofacial syndrome"	1	7	3	0	3	0
MONDO:0019692	"multiple epiphyseal dysplasia and pseudoachondroplasia"	0	2	1	0	1	0
MONDO:0007840	"internal carotid artery, spontaneous dissection of"	0	3	1	0	1	0
MONDO:0034145	"oculocerebrodental syndrome"	0	2	2	0	2	0
MONDO:0018078	"soft tissue sarcoma"	1	6	4	0	4	0
MONDO:0017478	"amelia of upper limb, unilateral"	0	2	1	0	1	0
MONDO:0021726	"abdominal cystic lymphangioma"	1	3	0	0	0	1
MONDO:0001412	"conjunctival concretion"	0	5	1	0	1	0
MONDO:0010926	"familial hypocalciuric hypercalcemia 3"	1	7	2	0	2	1
MONDO:0010220	"Young syndrome"	1	9	3	0	3	0
MONDO:0007302	"cervical hypertrichosis with underlying kyphoscoliosis"	0	3	1	0	1	0
MONDO:0011450	"breast-ovarian cancer, familial, susceptibility to, 1"	1	1	1	0	1	1
MONDO:0002269	"gastroenteritis"	1	9	3	0	3	1
MONDO:0013570	"combined oxidative phosphorylation defect type 8"	1	6	3	0	3	1
MONDO:0013681	"alpha-methylacyl-CoA racemase deficiency"	1	7	4	0	4	0
MONDO:0043885	"eye infectious disease"	1	4	2	0	2	1
MONDO:0018663	"regressive spondylometaphyseal dysplasia"	0	4	2	0	2	0
MONDO:0013076	"attention deficit-hyperactivity disorder, susceptibility to, 7"	0	1	1	0	1	1
MONDO:0011262	"camptodactyly, myopia, and fibrosis of the medial rectus muscle of eye"	1	7	3	0	3	0
MONDO:0004355	"childhood leukemia"	1	3	1	0	1	1
MONDO:0001586	"mucopolysaccharidosis type 1"	1	7	3	0	3	0
MONDO:0010364	"X-linked intellectual disability-retinitis pigmentosa syndrome"	1	6	3	0	3	0
MONDO:0015971	"obsolete rare genetic adrenal disease"	0	2	0	0	0	0
MONDO:0032752	"epileptic encephalopathy, early infantile, 75"	0	1	1	0	1	0
MONDO:0017522	"hyperphalangy, bilateral"	0	2	1	0	1	0
MONDO:0002635	"periodontal disease"	1	8	2	0	2	1
MONDO:0019443	"dextro-looped transposition of the great arteries"	1	4	2	0	2	1
MONDO:0001343	"impaired renal function disease"	1	6	1	0	1	1
MONDO:0032783	"aortic valve disease 3"	0	1	1	0	1	0
MONDO:0012696	"OTSC4"	0	3	1	0	1	0
MONDO:0004160	"female stress incontinence"	1	5	1	0	1	0
MONDO:0016269	"high-grade neuroendocrine carcinoma of the corpus uteri"	1	7	1	0	1	0
MONDO:0016380	"acquired hypertrichosis lanuginosa"	1	5	2	0	2	0
MONDO:0016093	"borderline epithelial tumor of ovary"	1	7	4	0	4	0
MONDO:0013531	"PSPH deficiency"	1	7	3	0	3	0
MONDO:0011707	"familial dyskinesia and facial myokymia"	1	7	3	0	3	0
MONDO:0012802	"oculoauricular syndrome"	1	6	2	0	2	0
MONDO:0000703	"collagenous colitis"	1	12	4	0	4	0
MONDO:0016598	"autosomal recessive secondary polycythemia not associated with VHL gene"	0	3	1	0	1	0
MONDO:0019189	"inborn disorder of amino acid and other organic acid metabolism"	0	4	2	0	2	1
MONDO:0044621	"16p12.1p12.3 triplication syndrome"	1	1	1	0	1	0
MONDO:0016715	"ependymoblastoma"	1	9	4	0	4	0
MONDO:0018947	"centronuclear myopathy"	1	7	3	0	3	0
MONDO:0001064	"acute eustachian salpingitis"	1	6	1	0	1	1
MONDO:0015766	"cholera"	1	15	2	0	2	1
MONDO:0002350	"familial nephrotic syndrome"	1	7	3	0	3	1
MONDO:0019904	"ring chromosome 3"	1	6	3	0	3	0
MONDO:0004081	"extrahepatic bile duct clear cell adenocarcinoma"	1	3	1	0	1	1
MONDO:0004882	"angioid streaks of choroid"	1	4	1	0	1	1
MONDO:0016750	"microcephaly-cleft palate syndrome"	1	6	2	0	2	0
MONDO:0032885	"spondyloepimetaphyseal dysplasia, Isidor-Toutain type"	0	1	1	0	1	0
MONDO:0020500	"Marburg hemorrhagic fever"	1	11	4	0	4	1
MONDO:0004371	"spinal multifocal clear cell meningioma"	1	3	1	0	1	0
MONDO:0017826	"null pituitary adenoma"	0	3	1	0	1	0
MONDO:0005417	"wet macular degeneration"	1	8	2	0	2	0
MONDO:0007418	"Darwinian tubercle of pinna"	0	3	2	0	2	0
MONDO:0004062	"intermediate cell type uveal melanoma"	1	3	1	0	1	0
MONDO:0005120	"Drosophila C virus infection"	1	2	1	0	1	1
MONDO:0018662	"autosomal recessive brachyolmia"	1	3	1	0	1	1
MONDO:0023083	"epimetaphyseal dysplasia cataract"	0	1	0	0	0	0
MONDO:0016126	"viral myositis"	0	6	2	0	2	1
MONDO:0009540	"chronic mucocutaneous candidiasis due to lymphokine deficiency"	0	3	1	0	1	0
MONDO:0012347	"hamartoma, Precalcaneal congenital fibrolipomatous"	0	3	1	0	1	0
MONDO:0005238	"round cell liposarcoma"	1	7	3	0	3	0
MONDO:0009000	"familial reactive perforating collagenosis"	1	6	2	0	2	0
MONDO:0009652	"mucolipidosis type III gamma"	1	6	3	0	3	1
MONDO:0021227	"adrenal gland neoplasm"	1	3	3	0	3	1
MONDO:0009926	"autosomal recessive multiple pterygium syndrome"	1	8	4	0	4	1
MONDO:0017344	"Epstein-Barr virus-associated carcinoma"	0	1	1	0	1	0
MONDO:0030044	"pseudo-torch syndrome 3"	0	1	1	0	1	0
MONDO:0012643	"hereditary spastic paraplegia 32"	1	9	3	0	3	0
MONDO:0005639	"AIDS related complex"	1	3	1	0	1	0
MONDO:0008280	"Peutz-Jeghers syndrome"	1	12	4	0	4	0
MONDO:0003908	"clivus meningioma"	1	3	1	0	1	1
MONDO:0019152	"Oguchi disease"	1	4	1	0	1	0
MONDO:0003833	"obsolete severe combined immunodeficiency (disease)"	0	0	0	0	0	0
MONDO:0044776	"premature ovarian failure 10"	1	1	1	0	1	0
MONDO:0008591	"tremor-nystagmus-duodenal ulcer syndrome"	0	5	2	0	2	0
MONDO:0016510	"epibulbar lipodermoid-preauricular appendage-polythelia syndrome"	1	2	1	0	1	0
MONDO:0017011	"uniparental disomy of chromosome X"	0	2	1	0	1	0
MONDO:0005910	"phagocyte bactericidal dysfunction"	1	4	1	0	1	0
MONDO:0018380	"idiopathic avascular necrosis"	0	2	1	0	1	0
MONDO:0001953	"pyuria (disease)"	1	3	0	0	0	0
MONDO:0017178	"osteochondritis dissecans (disease)"	1	15	5	0	5	0
MONDO:0009588	"Langer mesomelic dysplasia"	1	9	4	0	4	0
MONDO:0024572	"immunodeficiency-related disorder"	1	2	1	0	1	1
MONDO:0009633	"microspherophakia and/or megalocornea, with ectopia lentis and with or without secondary glaucoma"	0	2	1	0	1	0
MONDO:0021021	"craniodiaphyseal dysplasia, autosomal dominant"	0	3	1	0	1	0
MONDO:0015494	"isolated dystonia"	1	2	1	0	1	1
MONDO:0016010	"vitamin K-antagonist embryofetopathy"	1	9	3	0	3	0
MONDO:0032803	"immunodeficiency 64"	0	1	1	0	1	0
MONDO:0011089	"patent ductus venosus"	0	5	2	0	2	0
MONDO:0003249	"pineal gland cancer"	1	5	2	0	2	1
MONDO:0002774	"obsolete chordoid glioma"	0	0	0	0	0	0
MONDO:0060591	"immunodeficiency, developmental delay, and hypohomocysteinemia"	0	2	1	0	1	0
MONDO:0008847	"atrichia with papular lesions"	1	7	3	0	3	0
MONDO:0019583	"localized lichen myxedematosus with mixed features of different subtypes"	1	2	1	0	1	0
MONDO:0010490	"SSR4-CDG"	1	7	3	0	3	0
MONDO:0005838	"mansonelliasis"	1	9	4	0	4	0
MONDO:0000981	"Histoplasma pericarditis"	1	4	1	0	1	1
MONDO:0004393	"mixed astrocytoma-ependymoma"	1	3	1	0	1	0
MONDO:0018903	"sarcocystosis"	1	9	3	0	3	0
MONDO:0008586	"esophageal atresia/tracheoesophageal fistula"	1	10	3	0	3	0
MONDO:0001360	"blind hypotensive eye"	0	5	1	0	1	0
MONDO:0010851	"Lowry-MacLean syndrome"	1	7	3	0	3	0
MONDO:0030074	"spondylometaphyseal dysplasia with corneal dystrophy"	0	1	1	0	1	0
MONDO:0023097	"obsolete exostoses anetodermia brachydactyly type E"	0	1	0	0	0	0
MONDO:0005049	"intracranial hemorrhage"	1	4	1	0	1	0
MONDO:0019369	"complex regional pain syndrome"	1	9	2	0	2	0
MONDO:0015292	"endotheliitis"	1	1	1	0	1	1
MONDO:0021099	"intraductal papillomatosis"	1	3	1	0	1	1
MONDO:0021484	"benign neoplasm of maxillary sinus"	1	4	2	0	2	1
MONDO:0005390	"obsolete cardiac arrhythmia"	0	0	0	0	0	0
MONDO:0019891	"monosomy 22"	0	4	2	0	2	0
MONDO:0019360	"rickettsialpox"	0	8	2	0	2	1
MONDO:0018659	"partial duplication of the short arm of chromosome 19"	0	1	1	0	1	0
MONDO:0000587	"autoimmune disease of ear, nose and throat"	1	1	0	0	0	1
MONDO:0003927	"posterior uveal melanoma"	0	1	0	0	0	0
MONDO:0004527	"congenital granular cell tumor"	1	1	0	0	0	1
MONDO:0005372	"male infertility"	1	10	2	0	2	1
MONDO:0003335	"chronic polyneuropathy"	1	3	1	0	1	1
MONDO:0010075	"spondyloepimetaphyseal dysplasia with joint laxity, type 1, with or without fractures"	1	1	1	0	1	1
MONDO:0001395	"macular keratitis"	0	5	1	0	1	0
MONDO:0001336	"familial hyperlipidemia"	1	2	0	0	0	1
MONDO:0004474	"gallbladder lymphoma"	1	3	1	0	1	1
MONDO:0009117	"obsolete disorganization, mouse, homolog of"	0	2	0	0	0	0
MONDO:0007871	"familial congenital nasolacrimal duct obstruction"	0	4	2	0	2	0
MONDO:0003748	"flying phobia"	1	3	2	0	2	0
MONDO:0003788	"childhood embryonal testis carcinoma"	1	3	1	0	1	1
MONDO:0001551	"ulceration of vulva"	0	8	1	0	1	1
MONDO:0006528	"bacterial exanthem"	1	2	1	0	1	0
MONDO:0004454	"cellular congenital mesoblastic nephroma"	1	3	1	0	1	0
MONDO:0001779	"vaginal squamous papilloma"	1	3	1	0	1	1
MONDO:0007920	"Meige disease"	1	10	3	0	3	0
MONDO:0014077	"cobblestone lissencephaly without muscular or ocular involvement"	1	4	2	0	2	0
MONDO:0003829	"chromophil adenoma of the kidney"	1	3	1	0	1	0
MONDO:0044980	"disease of signal transduction"	0	0	0	0	0	1
MONDO:0010856	"autosomal dominant polycystic kidney disease type 1 with tuberous sclerosis"	1	6	3	0	3	0
MONDO:0033939	"hypohidrosis-electrolyte imbalance-lacrimal gland dysfunction-ichthyosis-xerostomia syndrome"	0	1	1	0	1	0
MONDO:0010848	"spinocerebellar ataxia type 5"	1	7	3	0	3	0
MONDO:0013587	"glycogen storage disease due to lactate dehydrogenase H-subunit deficiency"	1	6	2	0	2	0
MONDO:0010847	"spinocerebellar ataxia type 4"	1	7	3	0	3	0
MONDO:0001942	"generalized anxiety disorder"	1	7	3	0	3	0
MONDO:0007512	"ectodermal dysplasia syndrome with distinctive facial appearance and preaxial polydactyly of feet"	0	3	1	0	1	0
MONDO:0009665	"biotinidase deficiency"	1	13	4	0	4	1
MONDO:0018187	"genetic syndromic Pierre Robin syndrome"	0	2	1	0	1	0
MONDO:0010177	"retinal ischemic syndrome-digestive tract small vessel hyalinosis-diffuse cerebral calcifications syndrome"	1	5	2	0	2	0
MONDO:0005334	"hereditary nephritis"	1	3	2	0	2	1
MONDO:0001409	"esophagitis (disease)"	1	12	2	0	2	1
MONDO:0006818	"obsolete keratoconjunctivitis sicca"	0	0	0	0	0	0
MONDO:0015254	"schistosomiasis"	1	17	4	0	4	0
MONDO:0100086	"perinatal disease"	1	0	0	0	0	0
MONDO:0016462	"isolated agammaglobulinemia"	1	2	2	0	2	1
MONDO:0013692	"BAP1-related tumor predisposition syndrome"	1	5	3	0	3	0
MONDO:0013742	"familial mesial temporal lobe epilepsy with febrile seizures"	0	1	1	0	1	0
MONDO:0002373	"benign mesothelioma"	1	6	1	0	1	1
MONDO:0002112	"benign peritoneal mesothelioma"	1	2	1	0	1	1
MONDO:0015537	"necrobiotic xanthogranuloma"	1	8	3	0	3	0
MONDO:0025459	"rinderpest"	1	2	0	0	0	0
MONDO:0009521	"leukemia, acute myelocytic, with polyposis coli and colon cancer"	0	3	1	0	1	0
MONDO:0002137	"noninfectious dermatoses of eyelid"	0	5	1	0	1	0
MONDO:0015931	"obsolete rare urogenital tumor"	0	2	0	0	0	0
MONDO:0019774	"Holmes-Gang syndrome"	1	3	1	0	1	0
MONDO:0023040	"ectodermal dysplasia Bartalos type"	0	1	0	0	0	0
MONDO:0019988	"pauci-immune glomerulonephritis with ANCA"	1	3	1	0	1	0
MONDO:0004183	"axonal neuropathy"	1	4	2	0	2	1
MONDO:0011455	"lissencephaly, familial, with cleft palate and cerebellar hypoplasia"	0	3	1	0	1	0
MONDO:0007835	"intussusception"	1	7	2	0	2	0
MONDO:0019844	"pituitary hormone deficiency secondary to storage disease"	0	2	1	0	1	0
MONDO:0012697	"OTSC7"	0	3	1	0	1	0
MONDO:0017904	"steroid dehydrogenase deficiency-dental anomalies syndrome"	1	6	2	0	2	0
MONDO:0009193	"epithelial squamous dysplasia, keratinizing desquamative, of urinary tract"	0	3	1	0	1	0
MONDO:0013656	"intellectual disability, autosomal dominant 9"	1	4	2	0	2	1
MONDO:0013655	"intellectual disability, autosomal dominant 8"	1	3	1	0	1	1
MONDO:0002041	"fungal infectious disease"	1	10	2	0	2	1
MONDO:0008000	"migraine with or without aura, susceptibility to, 1"	0	5	2	0	2	0
MONDO:0013861	"amyotrophic lateral sclerosis type 17"	1	4	1	0	1	1
MONDO:0019768	"X-linked intellectual disability, Golabi-Ito-hall type"	1	2	1	0	1	0
MONDO:0003333	"benign struma ovarii"	1	3	1	0	1	1
MONDO:0009725	"nemaline myopathy 2"	1	6	2	0	2	1
MONDO:0012354	"platelet-type bleeding disorder 8"	1	8	3	0	3	0
MONDO:0006241	"hepatic granuloma"	1	4	2	0	2	0
MONDO:0009423	"hypokalemic alkalosis, familial, with specific renal tubulopathy"	0	4	2	0	2	0
MONDO:0013244	"brachydactyly type E2"	1	3	1	0	1	1
MONDO:0006106	"benign smooth muscle neoplasm"	1	3	2	0	2	1
MONDO:0000917	"obsolete thyroid lymphoma"	0	0	0	0	0	0
MONDO:0008366	"red cell permeability defect"	0	2	1	0	1	0
MONDO:0007379	"Meesmann corneal dystrophy"	1	11	4	0	4	0
MONDO:0032781	"congenital hypotonia, epilepsy, developmental delay, and digital anomalies"	0	1	1	0	1	0
MONDO:0002678	"pediatric fibrosarcoma"	1	3	1	0	1	1
MONDO:0002851	"mediastinum rhabdomyosarcoma"	1	3	1	0	1	1
MONDO:0014681	"thyroid cancer, nonmedullary, 4"	1	2	1	0	1	1
MONDO:0011152	"PHGDH deficiency"	1	6	2	0	2	0
MONDO:0002376	"spleen angiosarcoma"	1	5	2	0	2	1
MONDO:0014682	"thyroid cancer, nonmedullary, 5"	1	2	1	0	1	1
MONDO:0013673	"Wolfram-like syndrome"	1	8	4	0	4	0
MONDO:0019507	"amelogenesis imperfecta"	1	9	3	0	3	0
MONDO:0000673	"integrative agnosia"	1	1	0	0	0	0
MONDO:0014294	"chromosome 15q11.2 deletion syndrome"	1	6	2	0	2	0
MONDO:0017595	"aggressive B-cell non-Hodgkin lymphoma"	0	1	1	0	1	0
MONDO:0014341	"complex cortical dysplasia with other brain malformations 6"	1	3	1	0	1	1
MONDO:0014995	"neurodevelopmental disorder with hypotonia, seizures, and absent language"	0	2	1	0	1	0
MONDO:0008187	"panic disorder 1"	0	1	1	0	1	0
MONDO:0000043	"obsolete hypomagnesemia"	0	1	0	0	0	0
MONDO:0011446	"myoclonic epilepsy, congenital deafness, macular dystrophy, and psychiatric disorders"	0	3	1	0	1	0
MONDO:0020639	"monosomy"	1	2	1	0	1	0
MONDO:0023021	"dwarfism lethal type advanced bone age"	0	1	0	0	0	0
MONDO:0000438	"obsolete ataxia with oculomotor apraxia type 2"	0	0	0	0	0	0
MONDO:0018373	"avascular necrosis"	1	9	3	0	3	0
MONDO:0008360	"obsolete radioulnar synostosis (disease)"	0	0	0	0	0	0
MONDO:0018588	"ALECT2 amyloidosis"	1	2	1	0	1	0
MONDO:0014141	"muscular dystrophy-dystroglycanopathy (congenital with mental retardation), type B14"	0	2	1	0	1	0
MONDO:0010270	"syndromic X-linked intellectual disability 7"	1	9	3	0	3	0
MONDO:0012815	"Coats plus syndrome"	1	7	3	0	3	0
MONDO:0015478	"paramedian facial cleft"	0	2	1	0	1	0
MONDO:0011746	"symphalangism, distal, with microdontia, dental pulp stones, and narrowed zygomatic arch"	0	4	1	0	1	0
MONDO:0011801	"spinocerebellar ataxia type 1 with axonal neuropathy"	1	9	3	0	3	0
MONDO:0006347	"pancreatic large cell neuroendocrine carcinoma"	1	3	2	0	2	1
MONDO:0001230	"acute orbital inflammation"	0	7	1	0	1	0
MONDO:0004660	"lung carcinoma in situ"	1	6	2	0	2	1
MONDO:0002117	"pancreas sarcoma"	1	3	1	0	1	1
MONDO:0014125	"symphalangism, proximal, 1B"	1	2	1	0	1	1
MONDO:0004868	"biliary tract disease"	1	5	1	0	1	1
MONDO:0007404	"Cri-du-chat syndrome"	1	13	4	0	4	0
MONDO:0001941	"blindness (disorder)"	1	6	2	0	2	1
MONDO:0009136	"dyskeratosis congenita, autosomal recessive 1"	1	6	2	0	2	0
MONDO:0007845	"Kaposi sarcoma, susceptibility to"	0	1	1	0	1	1
MONDO:0007213	"Ballard syndrome"	1	8	3	0	3	0
MONDO:0041186	"Rowell syndrome"	1	2	1	0	1	0
MONDO:0014215	"primary ciliary dyskinesia 27"	1	4	1	0	1	1
MONDO:0014216	"primary ciliary dyskinesia 28"	1	4	1	0	1	1
MONDO:0002340	"tactile epilepsy"	0	4	2	0	2	0
MONDO:0002936	"scrotum basal cell carcinoma"	1	3	1	0	1	1
MONDO:0022746	"chromosome 13p duplication"	0	2	0	0	0	0
MONDO:0033135	"pmp2-related charcot-marie-tooth disease type 1"	0	2	2	0	2	0
MONDO:0007473	"Duane retraction syndrome"	1	13	4	0	4	0
MONDO:0015829	"non-syndromic uterovaginal malformation"	1	1	1	0	1	1
MONDO:0000825	"obsolete hypomyelinating leukodystrophy"	0	0	0	0	0	0
MONDO:0019413	"ischio-vertebral syndrome"	1	5	2	0	2	0
MONDO:0014439	"Bardet-Biedl syndrome 11"	1	6	1	0	1	1
MONDO:0005897	"obsolete paratyphoid fever"	0	0	0	0	0	0
MONDO:0010084	"sucrosuria, hiatus hernia and mental retardation"	0	3	1	0	1	0
MONDO:0011449	"Salla disease"	1	8	4	0	4	0
MONDO:0020431	"juxtaposition of the atrial appendages"	1	2	1	0	1	0
MONDO:0021170	"obsolete amyotonia congenita"	0	1	0	0	0	0
MONDO:0006908	"pituitary apoplexy"	1	10	4	0	4	0
MONDO:0009830	"parkinsonian-pyramidal syndrome"	1	7	2	0	2	0
MONDO:0016072	"anomaly of puberty or/and menstrual cycle of genetic origin"	1	1	1	0	1	1
MONDO:0043077	"weinstein kliman scully syndrome"	0	3	0	0	0	0
MONDO:0012715	"MGR12"	0	1	1	0	1	0
MONDO:0010136	"thyroid dyshormonogenesis 4"	1	4	2	0	2	1
MONDO:0010137	"thyroid dyshormonogenesis 5"	1	4	2	0	2	1
MONDO:0022699	"cerebral palsy spastic hemiplegic"	0	1	0	0	0	0
MONDO:0011856	"spondylometaphyseal dysplasia-bowed forearms-facial dysmorphism syndrome"	0	6	2	0	2	0
MONDO:0014971	"amelogenesis imperfecta, hypomaturation type, IIa6"	0	2	1	0	1	0
MONDO:0044807	"inherited dystonia"	1	3	2	0	2	1
MONDO:0015669	"rare disease with dentinogenesis imperfecta"	0	1	1	0	1	0
MONDO:0015029	"reticular perineurioma"	0	2	1	0	1	0
MONDO:0008490	"Stickler syndrome type 3"	1	5	2	0	2	1
MONDO:0044278	"obsolete short sleeper"	1	1	0	0	0	0
MONDO:0005542	"acute coronary syndrome"	1	5	3	0	3	0
MONDO:0003233	"essential tremor"	1	9	3	0	3	0
MONDO:0009106	"diastematomyelia"	1	10	4	0	4	0
MONDO:0019178	"auricular abnormalities-cleft lip with or without cleft palate-ocular abnormalities syndrome"	1	3	1	0	1	0
MONDO:0007223	"brachydactyly type E1"	1	3	1	0	1	1
MONDO:0012254	"multiple epiphyseal dysplasia, with miniepiphyses"	1	5	2	0	2	0
MONDO:0008613	"Tuftsin deficiency"	0	5	2	0	2	0
MONDO:0006289	"obsolete malignant epitheloid mesothelioma"	0	1	0	0	0	0
MONDO:0007139	"Antipyrine metabolism"	0	2	1	0	1	0
MONDO:0007524	"autosomal dominant Ehlers-Danlos syndrome, vascular type"	1	2	1	0	1	1
MONDO:0011656	"PDB4"	0	3	1	0	1	0
MONDO:0010969	"cone-rod dystrophy 5"	1	5	1	0	1	1
MONDO:0037792	"carbohydrate metabolism disease"	1	1	1	0	1	1
MONDO:0003508	"choriocarcinoma of testis"	1	5	3	0	3	1
MONDO:0008900	"camptodactyly with fibrous tissue hyperplasia and skeletal dysplasia"	1	5	2	0	2	0
MONDO:0012647	"obsolete generalized epilepsy with febrile seizures plus, type 3"	0	0	0	0	0	0
MONDO:0000550	"extra-adrenal sympathetic paraganglioma"	1	4	2	0	2	0
MONDO:0001720	"gonococcal synovitis"	1	5	1	0	1	1
MONDO:0010193	"Weaver syndrome"	1	13	4	0	4	0
MONDO:0004434	"obsolete glomangiomyoma"	0	0	0	0	0	0
MONDO:0013534	"apolipoprotein c-III deficiency"	0	3	1	0	1	0
MONDO:0003836	"malignant thyroid stimulating hormone producing neoplasm of pituitary gland"	1	3	1	0	1	0
MONDO:0007181	"axial osteomalacia"	0	5	1	0	1	0
MONDO:0011235	"pelvic dysplasia-arthrogryposis of lower limbs syndrome"	0	4	2	0	2	0
MONDO:0020190	"obsolete eyebrow/eyelashes distichiasis"	0	1	1	0	1	0
MONDO:0043137	"isolated microcephaly"	0	2	0	0	0	1
MONDO:0018717	"mixed cystic lymphatic malformation"	0	2	1	0	1	0
MONDO:0016092	"serous or mucinous cystadenoma of childhood"	1	2	1	0	1	0
MONDO:0016547	"Beckwith-Wiedemann syndrome due to NSD1 mutation"	0	3	1	0	1	0
MONDO:0024597	"obsolete CD3epsilon deficiency"	0	0	0	0	0	0
MONDO:0013306	"combined oxidative phosphorylation defect type 7"	1	5	3	0	3	0
MONDO:0009548	"renal hypomagnesemia 5 with ocular involvement"	1	6	2	0	2	0
MONDO:0019990	"non-amyloid fibrillary glomerulopathy"	1	5	2	0	2	0
MONDO:0010102	"taurodontia-absent teeth-sparse hair syndrome"	1	5	2	0	2	0
MONDO:0012339	"celiac disease, susceptibility to, 4"	1	1	1	0	1	1
MONDO:0003213	"obsolete ampulla of vater carcinoma"	0	0	0	0	0	0
MONDO:0006609	"seborrheic infantile dermatitis"	1	6	1	0	1	1
MONDO:0004507	"atypical breast papilloma"	1	3	1	0	1	0
MONDO:0054770	"orofaciodigital syndrome 18"	0	2	1	0	1	0
MONDO:0019090	"obsolete meconium aspiration syndrome"	0	0	0	0	0	0
MONDO:0017686	"inborn aminoacylase deficiency"	1	1	1	0	1	1
MONDO:0013138	"BRV2"	0	3	1	0	1	0
MONDO:0007119	"isolated aniridia"	1	3	2	0	2	1
MONDO:0015717	"mild hemophilia B"	1	3	1	0	1	0
MONDO:0016469	"Ehlers-Danlos syndrome, vascular-like type"	1	4	2	0	2	0
