cls	clsLabel	numSuperCls
UBERON:0004928	"submucosa of appendix"	1
MONDO:0004552	"microinvasive cervical squamous cell carcinoma"	1
MONDO:0005402	"lymphoid leukemia"	2
GO:0002562	"somatic diversification of immune receptors via germline recombination within a single locus"	2
ECTO:9001802	"exposure to photosensitizing agent"	1
GO:0055123	"digestive system development"	1
GO:0006996	"organelle organization"	1
HP:0001459	"1-3 toe syndactyly"	1
NCBITaxon:11082	"West Nile virus"	1
MONDO:0000589	"autoimmune disorder of musculoskeletal system"	2
MONDO:0018071	"trisomy 18"	3
MONDO:0043199	"short limb dwarf lethal colavita kozlowski type"	1
UBERON:0034986	"sacral nerve plexus"	1
CL:0000313	"serous secreting cell"	1
MONDO:0032921	"neurodevelopmental disorder with hypotonia, neonatal respiratory insufficiency, and thermodysregulation"	1
MONDO:0017988	"multifocal atrial tachycardia"	1
MONDO:0800389	"monochloroacetic acid poisoning"	1
CHEBI:35740	"liposaccharide"	2
MONDO:0016609	"inflammatory myopathy with abundant macrophages"	1
MONDO:0006753	"Escherichia coli meningitis"	1
MONDO:0018746	"mucous membrane pemphigoid"	1
UBERON:0035554	"right cardiac chamber"	2
ECTO:0500000	"exposure to environmental disposition"	1
UBERON:0004116	"nerve of tympanic cavity"	1
MONDO:0001317	"phlyctenulosis"	1
MONDO:0004854	"ophthalmia neonatorum"	1
UBERON:0001528	"radio-ulnar joint"	2
UBERON:0003218	"ovary septum"	1
MONDO:0003404	"adult yolk sac tumor"	2
MONDO:0007781	"essential hypertension, genetic"	3
CL:1000450	"epithelial cell of glomerular capsule"	1
MONDO:0007746	"orthostatic hypotensive disorder, Streeten type"	1
MONDO:0004261	"periductal breast myoepitheliosis"	1
GO:0043388	"positive regulation of DNA binding"	2
MONDO:0011443	"febrile seizures, familial, 4"	1
MONDO:0020371	"essential iris atrophy"	1
GO:0098661	"inorganic anion transmembrane transport"	2
MONDO:0016932	"partial duplication of chromosome 11"	2
HP:0000480	"Retinal coloboma"	2
MONDO:0011646	"laryngeal abductor paralysis with cerebellar ataxia and motor neuropathy"	1
MONDO:0800321	"congenital heart defects, multiple types, 1, X-linked"	1
CL:0000030	"glioblast"	2
MONDO:0016777	"inhalational botulism"	1
MONDO:0023214	"gas bloat syndrome"	1
CHEBI:30413	"heme"	3
MONDO:0000328	"hyperphosphatemia"	1
PATO:0000119	"height"	1
HP:0410005	"Cleft hard palate"	2
MONDO:0003059	"bile duct cancer"	2
MONDO:0010105	"teratoma, pineal"	1
GO:0048332	"mesoderm morphogenesis"	1
GO:0023051	"regulation of signaling"	1
MONDO:0002569	"gastric dilatation"	1
UBERON:0014401	"renal venous blood vessel"	2
MONDO:8000003	"streptococcus pneumoniae discitis"	3
GO:0051350	"negative regulation of lyase activity"	2
MONDO:0016008	"fetal hydantoin syndrome"	2
MONDO:0020588	"lung PEComa"	2
MONDO:0008495	"platelet storage pool deficiency"	1
ECTO:6000022	"exposure to drinking behavior"	1
MONDO:0001378	"urachus cancer"	1
MONDO:0016259	"carcinosarcoma of the corpus uteri"	2
MONDO:0010697	"ophthalmoplegia, external, and myopia"	1
HP:0008063	"Aplasia/Hypoplasia of the lens"	2
MONDO:0011516	"early response to neural induction gene"	1
UBERON:0001746	"capsule of thyroid gland"	2
UBERON:0002515	"periosteum"	1
GO:0035303	"regulation of dephosphorylation"	1
MONDO:0100221	"IFAP syndrome 2"	1
http://identifiers.org/hgnc/19440	"SBDS"	1
HP:0009838	"Curved distal phalanges of the hand"	2
MONDO:0021292	"carcinoma in situ of gastric body"	2
HP:0100606	"Neoplasm of the respiratory system"	2
UBERON:0015479	"scrotum skin"	2
HP:0100143	"Small epiphysis of the distal phalanx of the 3rd toe"	2
MONDO:0016802	"mitochondrial protein import disorder"	1
MONDO:0010021	"seizures, benign familial neonatal, autosomal recessive"	1
MONDO:0019935	"isochromosome Y"	1
MONDO:0006835	"lipoid nephrosis"	1
http://identifiers.org/ncbigene/100240724	"SGCD"	1
MONDO:0004829	"Krukenberg carcinoma"	3
MONDO:0019762	"laryngotracheoesophageal cleft type 2"	1
MONDO:0019763	"laryngotracheoesophageal cleft type 3"	1
GO:0050708	"regulation of protein secretion"	2
MONDO:0000955	"ileum cancer"	2
MONDO:0012717	"renal hypomagnesemia 4"	1
UBERON:0007144	"embryonic post-anal tail"	1
UBERON:0036337	"wall of appendix"	2
MONDO:0010756	"Von Willebrand disease, X-linked form"	1
MONDO:1010773	"pemphigus, domestic cat"	1
FOODON:03400260	"nut or nut product (us cfr)"@en	1
HP:0009957	"Complete duplication of the phalanges of the 2nd finger"	2
MONDO:0016931	"partial duplication of chromosome 10"	2
UBERON:0014675	"distal interphalangeal joint of pedal digit 5"	2
MONDO:0005753	"epiglottitis"	3
MONDO:0024315	"parasitic endophthalmitis"	2
MONDO:0016937	"partial duplication of chromosome 19"	2
MONDO:1012531	"digital dermatitis, cattle"	1
MONDO:0001373	"urinary bladder posterior wall cancer"	1
PATO:0002304	"increased process quality"	2
MONDO:0012698	"Waardenburg syndrome type 2E"	1
MONDO:0018088	"familial Mediterranean fever"	2
PATO:0000467	"present"	1
http://identifiers.org/hgnc/26887	"TAPT1"	1
http://identifiers.org/hgnc/10993	"SLC26A1"	1
http://identifiers.org/hgnc/10994	"SLC26A2"	1
MONDO:0032597	"myasthenic syndrome, congenital, 24, presynaptic"	2
PATO:0001623	"atrophied"	1
NCBITaxon:9863	"Cervus nippon"	1
MONDO:0010219	"xylosidase deficiency"	1
MONDO:0006221	"gastric adenoma"	3
MONDO:0009384	"Leydig cell hypoplasia, type 1"	2
UBERON:0014674	"distal interphalangeal joint of pedal digit 4"	2
UBERON:0004518	"muscle of vertebral column"	1
MONDO:0014520	"46,XX ovarian dysgenesis-short stature syndrome"	1
UBERON:0005184	"hair medulla"	2
MONDO:0000873	"lymphoblastic lymphoma"	2
MONDO:0006577	"maxillary sinus cholesteatoma"	4
MONDO:0019095	"plague"	3
CHEBI:22563	"anion"	1
MAXO:0001438	"therapeutic procedure of respiratory system fluid/secretion"	1
MONDO:0019761	"laryngotracheoesophageal cleft type 1"	1
http://identifiers.org/hgnc/1938	"CHKB"	1
MONDO:0019764	"laryngotracheoesophageal cleft type 4"	1
NCBITaxon:1262365	"Tabanoidea"	1
MONDO:0015790	"central diabetes insipidus"	2
UBERON:0005891	"coelomic epithelium"	1
MONDO:0030329	"megacystis-microcolon-intestinal hypoperistalsis syndrome 5"	1
HP:0001634	"Mitral valve prolapse"	1
http://identifiers.org/hgnc/12011	"TPM2"	1
http://identifiers.org/hgnc/12012	"TPM3"	1
UBERON:6000137	"embryonic tagma"	1
MONDO:0019187	"Axenfeld-Rieger syndrome"	4
MONDO:0015250	"spinal atrophy-ophthalmoplegia-pyramidal syndrome"	1
GO:2000263	"regulation of blood coagulation, extrinsic pathway"	2
UBERON:0010130	"embryonic autopod plate"	1
MONDO:0015643	"photosensitive epilepsy"	2
MONDO:0007550	"epidermolysis bullosa simplex 1A, generalized severe"	1
GO:0022412	"cellular process involved in reproduction in multicellular organism"	2
MONDO:0015259	"brachydactyly-mesomelia-intellectual disability-heart defects syndrome"	1
MONDO:0016935	"partial duplication of chromosome 17"	2
MONDO:0021128	"has an isolated presentation"	1
MONDO:1011078	"urolithiasis, dog"	1
MONDO:0014673	"cataract 44"	1
HP:0030680	"Abnormal cardiovascular system morphology"	1
MONDO:0016676	"recurrent infections-inflammatory syndrome due to zinc metabolism disorder syndrome"	2
http://identifiers.org/hgnc/13164	"CNBP"	1
MONDO:0021039	"extraskeletal Ewing sarcoma/peripheral primitive neuroectodermal tumor"	1
MONDO:0000337	"exanthema subitum"	3
MONDO:0001449	"lymphocytic choriomeningitis"	4
CL:0001066	"erythroid progenitor cell, mammalian"	1
UBERON:0005724	"roof plate spinal cord region"	2
ECTO:9002154	"exposure to hematite"	3
MONDO:1011418	"porphyria, non-human animal"	1
MONDO:0015021	"hypotonia, ataxia, and delayed development syndrome"	2
MONDO:0020989	"hereditary persistence of fetal hemoglobin"	1
MONDO:0011039	"atrophia maculosa varioliformis cutis, familial"	1
GO:0034650	"cortisol metabolic process"	5
HP:0010004	"Partial duplication of the distal phalanges of the hand"	2
MONDO:0030890	"pontocerebellar hypoplasia, IIA 17"	1
MONDO:0010120	"thrombocytopenia 3"	1
MONDO:0013695	"colorectal cancer, hereditary nonpolyposis, type 6"	2
NCBITaxon:119225	"Protomacleaya"	1
MONDO:0018664	"ectopia cordis"	1
MONDO:0030531	"spermatogenic failure 65"	1
MONDO:0030604	"cystic partially differentiated nephroblastoma"	2
MONDO:0019668	"adenoma of pancreas"	2
GO:1905154	"negative regulation of membrane invagination"	2
http://identifiers.org/hgnc/12010	"TPM1"	1
MONDO:0022768	"chronic polyradiculoneuritis"	1
MAXO:0001442	"therapeutic procedure of gastric juice"	1
MONDO:0013402	"retinitis pigmentosa 27"	1
CL:0002559	"hair follicle cell"	1
MONDO:0010157	"Tryptophanuria with dwarfism"	1
MONDO:0859337	"combined oxidative phosphorylation deficiency 57"	1
UBERON:0010701	"phalanx cartilage element"	2
MONDO:0012390	"arthrogryposis multiplex with deafness, inguinal hernias, and early death"	1
MONDO:0003144	"medulloepithelioma"	1
MONDO:0006938	"pyelitis"	1
UBERON:0005226	"pedal digit epithelium"	2
HP:0008517	"Aplasia/Hypoplasia of the sacrum"	2
MONDO:0032920	"juvenile arthritis due to defect in LACC1"	1
MONDO:0850127	"epithelioid inflammatory myofibroblastic sarcoma"	1
MONDO:0012572	"Sakoda complex"	1
UBERON:0005090	"muscle structure"	1
MONDO:0016841	"20p12.3 microdeletion syndrome"	1
CHEBI:37734	"phosphoric ester"	2
UBERON:0001862	"vestibular labyrinth"	2
MONDO:1011402	"type 2 diabetes mellitus, non-human animal"	1
MONDO:0023726	"mediastinal yolk sac tumor"	2
GO:0043368	"positive T cell selection"	1
http://identifiers.org/hgnc/2993	"DONSON"	1
UBERON:0016514	"cavity of left ventricle"	1
UBERON:0011642	"oral epithelium from ectoderm"	3
MONDO:0044725	"combined immunodeficiency due to GINS1 deficiency"	1
GO:0015103	"inorganic anion transmembrane transporter activity"	1
MONDO:0003462	"papillary adenofibroma"	1
MONDO:0006420	"small intestinal mucosa-associated lymphoid tissue lymphoma"	3
UBERON:0001846	"internal ear"	2
MONDO:0100017	"pityriasis rubra pilaris"	2
MONDO:0005227	"abscess"	1
HP:0012760	"Reduced social responsiveness"	1
MONDO:0042977	"trichoepithelioma, multiple familial, 1"	1
MONDO:0030992	"short stature, oligodontia, dysmorphic facies, and motor delay"	1
MONDO:0017527	"polydactyly of an index finger, unilateral"	1
MONDO:0005757	"eumycotic mycetoma"	2
HP:0000613	"Photophobia"	2
MONDO:0011513	"Alzheimer disease, familial early-onset, with coexisting amyloid and prion pathology"	1
ENVO:00002000	"slope"	1
MONDO:0016934	"partial duplication of chromosome 16"	2
MONDO:0003143	"angiokeratoma"	1
MONDO:0001005	"kaolin pneumoconiosis"	1
CHR:9606-chr16p12.1	"16p12.1 (Human)"	1
http://identifiers.org/hgnc/11075	"NHERF1"	1
MONDO:0012630	"Alzheimer disease 13"	1
MONDO:0018354	"Prader-Willi-like syndrome"	4
HP:0009998	"Complete duplication of phalanx of hand"	1
MONDO:0007312	"Charcot-Marie-Tooth disease with ptosis and parkinsonism"	1
MONDO:0013918	"distal tetrasomy 15q"	1
MONDO:0006783	"hemopneumothorax"	1
GO:0001659	"temperature homeostasis"	1
ECTO:9000156	"exposure to water"	3
http://identifiers.org/hgnc/25786	"REEP1"	1
UBERON:0016551	"subdivision of spinal cord ventral column"	1
MONDO:0032848	"immunodeficiency 65, susceptibility to viral infections"	1
MONDO:0000104	"anemia, hypochromic microcytic with iron overload"	2
MONDO:0018158	"mitochondrial DNA depletion syndrome"	1
MONDO:0009001	"macular coloboma-cleft palate-hallux valgus syndrome"	1
MONDO:1010488	"ventricular septal defect, turkey"	2
http://identifiers.org/hgnc/29304	"UVSSA"	1
MONDO:0023066	"enchondromatosis dwarfism deafness"	1
http://identifiers.org/hgnc/2548	"CUBN"	1
GO:0003006	"developmental process involved in reproduction"	2
CL:2000070	"optic choroid fibroblast"	1
HP:0006642	"Large sternal ossification centers"	1
HP:0011140	"Gastrointestinal duplication"	1
MONDO:0008993	"cleft palate-stapes fixation-oligodontia syndrome"	1
MONDO:1011423	"Complement component 6 deficiency, non-human animal"	1
GO:0042701	"progesterone secretion"	3
CL:0000806	"DN2 thymocyte"	1
UBERON:0012240	"urethral meatus"	2
MONDO:0003284	"mediastinum leiomyoma"	2
http://identifiers.org/hgnc/18455	"PROK2"	1
HP:0009300	"Aplasia/Hypoplasia of the proximal phalanx of the 4th finger"	2
MONDO:0018257	"familial syringomyelia"	2
http://identifiers.org/hgnc/23537	"DHTKD1"	1
UBERON:0001263	"pancreatic acinus"	2
HP:0010930	"Abnormal blood monovalent inorganic cation concentration"	1
MONDO:0005182	"serous cystadenofibroma"	1
CHEBI:65255	"food preservative"	1
GO:0090257	"regulation of muscle system process"	1
MONDO:0012237	"nemaline myopathy 6"	1
MONDO:0008637	"bifid uvula"	1
http://identifiers.org/hgnc/8133	"OLR1"	1
GO:0044381	"glucose import in response to insulin stimulus"	1
MONDO:0009793	"orofaciodigital syndrome III"	1
GO:0045986	"negative regulation of smooth muscle contraction"	2
MONDO:0013221	"Miyoshi muscular dystrophy 2"	1
http://identifiers.org/hgnc/11515	"TBXT"	1
MONDO:0012251	"MEDNIK syndrome"	4
CHEBI:24433	"group"	1
HP:0009113	"Diaphragmatic weakness"	1
MONDO:0019940	"hypertrichosis-acromegaloid facial appearance syndrome"	2
HP:0004296	"Abnormal gastrointestinal vascular morphology"	2
NCBITaxon:447135	"Myodes glareolus"	1
MONDO:0025135	"tuberculosis, avian"	2
MONDO:0015951	"hereditary photodermatosis"	1
MONDO:0100437	"RPGR-related retinopathy"	1
MONDO:0012631	"Alzheimer disease 14"	1
MONDO:1010534	"gingival hypertrophy, red fox"	1
ENVO:01001090	"formation of a solid aerosol from gaseous material in an atmosphere"@en	1
MONDO:0001099	"lactocele"	2
UBERON:0006924	"stomach glandular epithelium"	2
FOODON:03311126	"food (raw)"@en	2
MONDO:0002782	"cranial nerve palsy"	1
UBERON:0005384	"nasal cavity epithelium"	3
MONDO:0002648	"mammary Paget disease"	2
GO:0051099	"positive regulation of binding"	2
MONDO:0003718	"occlusion precerebral artery"	1
MONDO:0042727	"sacrococcygeal teratoma"	2
MONDO:0013222	"Miyoshi muscular dystrophy 3"	1
http://identifiers.org/hgnc/18121	"MFRP"	1
GO:0007135	"meiosis II"	2
CHEBI:37622	"carboxamide"	3
MONDO:0022236	"colpocephaly"	1
MONDO:0958354	"genetic central precocious puberty in female"	1
MONDO:0002787	"adamantinous craniopharyngioma"	1
MONDO:0008098	"mesomelic dwarfism, Nievergelt type"	2
MONDO:0006196	"endometrial serous adenocarcinoma"	3
CHEBI:76857	"EC 1.3.1.* (oxidoreductase acting on donor CH-CH group, NAD(+) or NADP(+) as acceptor) inhibitor"	1
MONDO:0021736	"proctosigmoiditis"	1
MONDO:0012998	"faciocardiomelic syndrome"	1
UBERON:0003557	"midbrain arachnoid mater"	2
MONDO:1010536	"megacolon, horse"	1
HP:0009426	"Distal/middle symphalangism of 3rd finger"	3
SO:1000183	"chromosome_structure_variation"	1
MONDO:1010454	"cor triatriatum dexter, dog"	1
MONDO:0008465	"Patterson-Stevenson-Fontaine syndrome"	1
UBERON:0001189	"left testicular artery"	2
HP:0006808	"Cerebral hypomyelination"	1
MONDO:0008883	"brachydactyly, type A2, with microcephaly"	1
MONDO:0019905	"ring chromosome 9"	2
MONDO:0003265	"adjustment disorder"	1
http://identifiers.org/hgnc/1943	"CHN1"	1
ECTO:9001849	"exposure to platelet aggregation inhibitor"	1
MONDO:0001409	"esophagitis"	2
MONDO:0018991	"hepatoportal sclerosis"	1
http://identifiers.org/hgnc/18746	"SLURP1"	1
UBERON:5103625	"manual digit 5 digitopodial skeleton"	2
MONDO:0010725	"X-linked retinoschisis"	4
CHR:9606-chr11q24	"11q24 (Human)"	1
MONDO:0011271	"rigid spine muscular dystrophy 1"	3
HP:0012391	"Hyporeflexia of upper limbs"	2
ECTO:9001833	"exposure to androgen"	1
MONDO:0015427	"paroxysmal dyskinesia"	1
UBERON:0004634	"thoracic vertebra 10"	1
UBERON:0004635	"thoracic vertebra 11"	1
MONDO:0957544	"auriculocondylar syndrome 2B"	1
HP:0002656	"Epiphyseal dysplasia"	2
MONDO:0009503	"pyruvate dehydrogenase E3-binding protein deficiency"	1
http://identifiers.org/hgnc/1596	"CCNK"	1
HP:0010741	"Pedal edema"	2
NCBITaxon:2732422	"Quintoviricetes"	1
MONDO:0060641	"neurodevelopmental disorder with or without seizures and gait abnormalities"	1
HP:0009378	"Triangular shaped phalanges of the 5th finger"	2
NCBITaxon:10128	"Apodemus"	1
UBERON:0003685	"cranial suture"	1
MONDO:0016030	"Evans syndrome"	4
HP:0010446	"Tricuspid stenosis"	1
UBERON:0001009	"circulatory system"	1
MONDO:0008316	"thrombophilia due to protein C deficiency, autosomal dominant"	1
HP:0007364	"Aplasia/Hypoplasia of the cerebrum"	2
MONDO:0003931	"childhood optic tract astrocytoma"	2
CL:1001319	"bladder cell"	1
MONDO:0006428	"splenic diffuse large B-cell lymphoma"	1
MONDO:0001706	"cerebral sarcoidosis"	2
MONDO:0003244	"central nervous system mesenchymal non-meningothelial tumor"	1
MONDO:0004236	"duodenal somatostatinoma"	1
MONDO:0004477	"adrenal gland ganglioneuroblastoma"	3
UBERON:0010161	"lumen of blood vessel"	1
HP:0000971	"Abnormal sweat gland morphology"	1
MONDO:0008904	"camptomelic syndrome, long-limb type"	1
MONDO:0008364	"Raynaud disease"	2
CHEBI:76773	"EC 3.1.1.* (carboxylic ester hydrolase) inhibitor"	1
MONDO:0005156	"encephalomyelitis"	2
MONDO:0001751	"cholestasis"	1
MONDO:0002664	"extrahepatic bile duct signet ring cell carcinoma"	2
MONDO:0016611	"lipoblastoma"	2
MONDO:0020461	"epiblepharon"	1
MONDO:0030941	"erythrokeratodermia variabilis et progressiva 7"	1
HP:0006503	"Aplasia/hypoplasia involving forearm bones"	2
NCBITaxon:3050299	"Lymphocryptovirus humangamma4"	1
MONDO:0800406	"ABCA4-related retinopathy"	1
MONDO:0003845	"corpus callosum lipoma"	1
HP:0010162	"Absent epiphyses of the toes"	2
UBERON:0035128	"manus cartilage element"	2
MONDO:0033485	"short-rib thoracic dysplasia 19 with or without polydactyly"	1
GO:0042745	"circadian sleep/wake cycle"	1
CL:0002116	"B220-low CD38-positive unswitched memory B cell"	1
UBERON:0010543	"acropodial skeleton"	2
MONDO:0859148	"neurodevelopmental disorder with seizures and gingival overgrowth"	1
MONDO:0003195	"peritoneal serous adenocarcinoma"	2
MONDO:0034022	"Bethlem myopathy 2"	2
MONDO:0010442	"46,XX sex reversal 3"	1
http://identifiers.org/hgnc/10718	"SELE"	1
MONDO:0017086	"primary tethered cord syndrome"	1
MONDO:0006056	"squamous cell breast carcinoma"	2
MONDO:0006586	"neurotic excoriation"	1
MONDO:0007304	"cervical vertebral Bridge"	1
MONDO:0011215	"osteocraniostenosis"	1
UBERON:0001690	"ear"	2
MONDO:0019119	"muscular channelopathy"	1
MONDO:0010897	"schizophrenia 3"	1
MONDO:0009906	"prenatal bowing"	1
HP:0003275	"Narrow pelvis bone"	1
HP:0100295	"Muscle fiber atrophy"	1
MONDO:0019838	"adenohypophysitis"	2
GO:0016485	"protein processing"	2
MONDO:0018332	"multiple acyl-CoA dehydrogenase deficiency, severe neonatal type"	1
MONDO:0000115	"Chiari malformation"	1
NCIT:C158948	"Rearrangement Detected"	1
MONDO:0018458	"familial hypocalciuric hypercalcemia"	4
MONDO:0008985	"ciliary dyskinesia with transposition of ciliary microtubules"	1
NCBITaxon:481883	"Eublepharis macularius"	1
MONDO:0014295	"hereditary spastic paraplegia 57"	1
http://identifiers.org/hgnc/18550	"IER3IP1"	1
MONDO:0032854	"zimmermann-laband syndrome 3"	1
HP:0001004	"Lymphedema"	1
CL:2000030	"hypothalamus cell"	1
MONDO:0018269	"white platelet syndrome"	1
MONDO:0012458	"hypertension, essential, susceptibility to, 5"	1
MONDO:0016362	"attenuated familial adenomatous polyposis"	1
MONDO:0003128	"classic pulmonary blastoma"	1
MAXO:0000658	"NMDA receptor modulator agent therapy"@en	1
MONDO:0008016	"trismus-pseudocamptodactyly syndrome"	1
NCBITaxon:299071	"Ajellomycetaceae"	1
MONDO:0014259	"neuronopathy, distal hereditary motor, type 2D"	1
MONDO:0016670	"sickle cell-hemoglobin d disease syndrome"	2
NCBITaxon:43816	"Anophelinae"	1
MONDO:0008871	"microcephalic osteodysplastic primordial dwarfism type I"	5
MONDO:0011309	"familial gestational hyperthyroidism"	3
MONDO:0016026	"infant epilepsy with migrant focal crisis"	1
MONDO:0001162	"impulse control disorder"	1
MONDO:1010427	"atherosclerosis, golden hamster"	1
MONDO:0008593	"trichomegaly"	1
MONDO:0003890	"infiltrating bladder urothelial carcinoma"	2
MONDO:0001694	"diffuse interstitial keratitis"	1
