?mondo_class	?label	?mondo_subclass	?subClassOf_source	?xref
MONDO:0001783	endometrial stromal nodule	MONDO:0021525	NCIT:C4262	NCIT:C4262
MONDO:0001783	endometrial stromal nodule	MONDO:0044335	NCIT:C4262	NCIT:C4262
MONDO:0002365	kidney hemangiopericytoma	MONDO:0005094	NCIT:C4527	NCIT:C4527
MONDO:0003481	dysgerminoma of ovary	MONDO:0003408	NCIT:C8106	NCIT:C8106
MONDO:0008315	prostate cancer	MONDO:0021259	NCIT:C7378	NCIT:C3343
MONDO:0008315	prostate cancer	MONDO:0021259	NCIT:C7378	NCIT:C7378
MONDO:0008315	prostate cancer	MONDO:0005836	NCIT:C7378	NCIT:C3343
MONDO:0008315	prostate cancer	MONDO:0005836	NCIT:C7378	NCIT:C7378
MONDO:0003355	ovary leiomyosarcoma	MONDO:0002225	NCIT:C5234	NCIT:C5234
MONDO:0003355	ovary leiomyosarcoma	MONDO:0005058	NCIT:C5234	NCIT:C5234
MONDO:0003260	adult cerebellar neoplasm	MONDO:0002913	NCIT:C5968	NCIT:C5968
MONDO:0006276	lung inflammatory myofibroblastic tumor	MONDO:0015798	NCIT:C39740	NCIT:C39740
MONDO:0024711	malignant mixed epithelial stromal tumor of the kidney	MONDO:0005853	NCIT:C37265	NCIT:C37265
MONDO:0024711	malignant mixed epithelial stromal tumor of the kidney	MONDO:0002367	NCIT:C37265	NCIT:C37265
MONDO:0024711	malignant mixed epithelial stromal tumor of the kidney	MONDO:0002386	NCIT:C37265	NCIT:C37265
MONDO:0006347	pancreatic large cell neuroendocrine carcinoma	MONDO:0005893	NCIT:C95582	NCIT:C95582
MONDO:0002071	supratentorial cancer	MONDO:0001657	NCIT:C4964	NCIT:C3397
MONDO:0002071	supratentorial cancer	MONDO:0001657	NCIT:C4964	NCIT:C4964
MONDO:0001419	trachea squamous cell carcinoma	MONDO:0003184	NCIT:C4448	NCIT:C4448
MONDO:0001419	trachea squamous cell carcinoma	MONDO:0005096	NCIT:C4448	NCIT:C4448
MONDO:0002578	botryoid rhabdomyosarcoma	MONDO:0009993	NCIT:C9150	NCIT:C9150
MONDO:0017887	renal cell carcinoma associated with neuroblastoma	MONDO:0005549	NCIT:C100051	NCIT:C100051
MONDO:0002483	breast myoepithelial tumor	MONDO:0002380	NCIT:C40389	NCIT:C40389
MONDO:0100060	congenital/infantile spindle cell rhabdomyosarcoma with VGLL2/NCOA2/CITED2 rearrangements	MONDO:0002581	NCIT:C178232	NCIT:C178232
MONDO:0040673	malignant peritoneal germ cell tumor	MONDO:0002087	NCIT:C136410	NCIT:C136410
MONDO:0040673	malignant peritoneal germ cell tumor	MONDO:0003113	NCIT:C136410	NCIT:C136410
MONDO:0003473	spinal cord ependymoma	MONDO:0016698	NCIT:C3875	NCIT:C3875
MONDO:0004787	cervical mullerian papilloma	MONDO:0000644	NCIT:C40215	NCIT:C40215
MONDO:0002930	kidney sarcoma	MONDO:0018078	NCIT:C4525	NCIT:C4525
MONDO:0002930	kidney sarcoma	MONDO:0002367	NCIT:C4525	NCIT:C4525
MONDO:0018224	hydroa vacciniforme-like lymphoma	MONDO:0006188	NCIT:C45327	NCIT:C45327
MONDO:0010643	acute leukemia	MONDO:0005059	NCIT:C9300	NCIT:C9300
MONDO:0010643	acute leukemia	MONDO:0005059	NCIT:C9300	NCIT:C9298
MONDO:0021259	prostate neoplasm	MONDO:0003105	NCIT:C3343	NCIT:C3343
MONDO:0021259	prostate neoplasm	MONDO:0003105	NCIT:C3343	NCIT:C12410
MONDO:0004262	breast myoepitheliosis	MONDO:0002483	NCIT:C40385	NCIT:C40385
MONDO:0006419	small intestinal intraepithelial neoplasia	MONDO:0004251	NCIT:C27462	NCIT:C27462
MONDO:0002522	tenosynovial giant cell tumor	MONDO:0002528	NCIT:C3402	NCIT:C3402
MONDO:0002522	tenosynovial giant cell tumor	MONDO:0002171	NCIT:C3402	NCIT:C3402
MONDO:0021627	eyelid capillary hemangioma	MONDO:0021605	NCIT:C4357	NCIT:C4357
MONDO:0021627	eyelid capillary hemangioma	MONDO:0002407	NCIT:C4357	NCIT:C4357
MONDO:0016642	meningioma	MONDO:0016743	NCIT:C3230	NCIT:C3229
MONDO:0016642	meningioma	MONDO:0016743	NCIT:C3230	NCIT:C4656
MONDO:0016642	meningioma	MONDO:0016743	NCIT:C3230	NCIT:C7048
MONDO:0016642	meningioma	MONDO:0016743	NCIT:C3230	NCIT:C3230
MONDO:0016642	meningioma	MONDO:0016743	NCIT:C3230	NCIT:C6971
MONDO:0016688	fibrillary astrocytoma	MONDO:0016686	NCIT:C4322	NCIT:C4322
MONDO:0003512	mediastinal mesenchymal tumor	MONDO:0021386	NCIT:C6637	NCIT:C6637
MONDO:0003512	mediastinal mesenchymal tumor	MONDO:0006424	NCIT:C6637	NCIT:C6637
MONDO:0020552	placental site trophoblastic tumor	MONDO:0018944	NCIT:C3757	NCIT:C3757
MONDO:0002110	adrenal rest tumor	MONDO:0000383	NCIT:C2860	NCIT:C2860
MONDO:0004427	supraglottis neoplasm	MONDO:0021071	NCIT:C6793	NCIT:C6793
MONDO:0016258	uterine corpus carcinofibroma	MONDO:0002879	NCIT:C40182	NCIT:C40182
MONDO:0004085	choroid epithelioid cell melanoma	MONDO:0003878	NCIT:C6102	NCIT:C6102
MONDO:0004085	choroid epithelioid cell melanoma	MONDO:0006200	NCIT:C6102	NCIT:C6102
MONDO:0006285	major salivary gland carcinoma ex pleomorphic adenoma	MONDO:0006403	NCIT:C5975	NCIT:C5975
MONDO:0006285	major salivary gland carcinoma ex pleomorphic adenoma	MONDO:0006284	NCIT:C5975	NCIT:C5975
MONDO:0005031	fibromatosis	MONDO:0006209	NCIT:C3042	NCIT:C3042
MONDO:0004293	supraglottis squamous cell carcinoma	MONDO:0004357	NCIT:C4945	NCIT:C4945
MONDO:0004293	supraglottis squamous cell carcinoma	MONDO:0005595	NCIT:C4945	NCIT:C4945
MONDO:0005102	undifferentiated (embryonal) sarcoma	MONDO:0002397	NCIT:C27096	NCIT:C27096
MONDO:0004301	fibrosarcomatous osteosarcoma	MONDO:0002631	NCIT:C4020	NCIT:C4020
MONDO:0003104	epicardium cancer	MONDO:0021379	NCIT:C4568	NCIT:C5347
MONDO:0003104	epicardium cancer	MONDO:0021379	NCIT:C4568	NCIT:C4568
MONDO:0021491	benign neoplasm of gum	MONDO:0021086	NCIT:C4598	NCIT:C4598
MONDO:0003989	polyembryoma of the ovary	MONDO:0015863	NCIT:C39990	NCIT:C39990
MONDO:0003989	polyembryoma of the ovary	MONDO:0016096	NCIT:C39990	NCIT:C39990
MONDO:0005096	squamous cell carcinoma	MONDO:0002532	NCIT:C2929	NCIT:C2929
MONDO:0005096	squamous cell carcinoma	MONDO:0004993	NCIT:C2929	NCIT:C2929
MONDO:0016037	superficial Fibromatosis	MONDO:0005031	NCIT:C6814	NCIT:C6814
MONDO:0021879	small cell variant anaplastic large cell lymphoma	MONDO:0020325	NCIT:C7208	NCIT:C7208
MONDO:0700144	canine leukemia	MONDO:0700139	NCIT:C128120	NCIT:C128120
MONDO:0016727	extraventricular neurocytoma	MONDO:0016729	NCIT:C92555	NCIT:C92555
MONDO:0003261	papillary meningioma of the cerebellum	MONDO:0021088	NCIT:C5270	NCIT:C5270
MONDO:0002366	autonomic nervous system neoplasm	MONDO:0001406	NCIT:C5112	NCIT:C5112
MONDO:0006277	lung lymphangioleiomyomatosis	MONDO:0020588	NCIT:C38153	NCIT:C38153
MONDO:0006277	lung lymphangioleiomyomatosis	MONDO:0011705	NCIT:C38153	NCIT:C38153
MONDO:0003768	signet ring cell variant cervical mucinous adenocarcinoma	MONDO:0005092	NCIT:C40205	NCIT:C40205
MONDO:0003768	signet ring cell variant cervical mucinous adenocarcinoma	MONDO:0002742	NCIT:C40205	NCIT:C40205
MONDO:0006498	adenomatous colon polyp	MONDO:0000527	NCIT:C96479	NCIT:C96479
MONDO:0006498	adenomatous colon polyp	MONDO:0021400	NCIT:C96479	NCIT:C96479
MONDO:0044919	malignant renal pelvis neoplasm	MONDO:0003719	NCIT:C7525	NCIT:C7525
MONDO:0044919	malignant renal pelvis neoplasm	MONDO:0002367	NCIT:C7525	NCIT:C7525
MONDO:0003356	epithelioid leiomyosarcoma	MONDO:0005058	NCIT:C3700	NCIT:C3700
MONDO:0001082	lymph node cancer	MONDO:0024339	NCIT:C35812	NCIT:C35812
MONDO:0001082	lymph node cancer	MONDO:0024339	NCIT:C35812	NCIT:C35497
MONDO:0016729	mixed neuronal-glial tumor	MONDO:0021193	NCIT:C4747	NCIT:C4747
MONDO:0044783	solid papillary breast carcinoma	MONDO:0003532	NCIT:C6870	NCIT:C6870
MONDO:0006442	tendon sheath fibroma	MONDO:0005167	NCIT:C6485	NCIT:C6485
MONDO:0004148	gallbladder papillary neoplasm with an associated invasive carcinoma	MONDO:0006215	NCIT:C5743	NCIT:C5743
MONDO:0004148	gallbladder papillary neoplasm with an associated invasive carcinoma	MONDO:0002518	NCIT:C5743	NCIT:C5743
MONDO:0006348	pancreatic small cell neuroendocrine carcinoma	MONDO:0005893	NCIT:C95583	NCIT:C95583
MONDO:0004484	gallbladder melanoma	MONDO:0005411	NCIT:C5735	NCIT:C5735
MONDO:0004484	gallbladder melanoma	MONDO:0045070	NCIT:C5735	NCIT:C5735
MONDO:0003287	central nervous system leiomyoma	MONDO:0001572	NCIT:C6998	NCIT:C6998
MONDO:0002358	laryngeal carcinoma	MONDO:0002352	NCIT:C4855	NCIT:C4855
MONDO:0004788	cervix squamous papilloma	MONDO:0001825	NCIT:C6342	NCIT:C6342
MONDO:0004788	cervix squamous papilloma	MONDO:0000644	NCIT:C6342	NCIT:C6342
MONDO:0003300	appendix leiomyoma	MONDO:0021465	NCIT:C5514	NCIT:C5514
MONDO:0004671	penis carcinoma in situ	MONDO:0018352	NCIT:C27790	NCIT:C27790
MONDO:0004671	penis carcinoma in situ	MONDO:0004693	NCIT:C27790	NCIT:C27790
MONDO:0003474	tanycytic ependymoma	MONDO:0016698	NCIT:C6903	NCIT:C6903
MONDO:0021439	benign neoplasm of pituitary gland	MONDO:0017611	NCIT:C4782	NCIT:C4782
MONDO:0006850	maxillary sinus neoplasm	MONDO:0005289	NCIT:C3219	NCIT:C3219
MONDO:0002579	orbit embryonal rhabdomyosarcoma	MONDO:0009993	NCIT:C6246	NCIT:C6246
MONDO:0002579	orbit embryonal rhabdomyosarcoma	MONDO:0002580	NCIT:C6246	NCIT:C6246
MONDO:0012825	extraskeletal myxoid chondrosarcoma	MONDO:0018078	NCIT:C27502	NCIT:C27502
MONDO:0004263	pediatric infratentorial ependymoblastoma	MONDO:0003107	NCIT:C6773	NCIT:C6773
MONDO:0004263	pediatric infratentorial ependymoblastoma	MONDO:0002915	NCIT:C6773	NCIT:C6773
MONDO:0018225	ALK-positive large B-cell lymphoma	MONDO:0018905	NCIT:C7225	NCIT:C7225
MONDO:0002744	fallopian tube mucinous adenocarcinoma	MONDO:0002746	NCIT:C40103	NCIT:C40103
MONDO:0002744	fallopian tube mucinous adenocarcinoma	MONDO:0002745	NCIT:C40103	NCIT:C40103
MONDO:0002744	fallopian tube mucinous adenocarcinoma	MONDO:0004957	NCIT:C40103	NCIT:C40103
MONDO:0018843	embryonal carcinoma of the central nervous system	MONDO:0020574	NCIT:C7010	NCIT:C7010
MONDO:0003684	clear cell chondrosarcoma	MONDO:0021054	NCIT:C6475	NCIT:C6475
MONDO:0006115	"blast phase chronic myelogenous leukemia, BCR-ABL1 positive"	MONDO:0011996	NCIT:C9110	NCIT:C9110
MONDO:0004086	ciliary body epithelioid cell melanoma	MONDO:0003912	NCIT:C6119	NCIT:C6119
MONDO:0004086	ciliary body epithelioid cell melanoma	MONDO:0006200	NCIT:C6119	NCIT:C6119
MONDO:0006286	major salivary gland mucoepidermoid carcinoma	MONDO:0006284	NCIT:C5906	NCIT:C5906
MONDO:0006286	major salivary gland mucoepidermoid carcinoma	MONDO:0021009	NCIT:C5906	NCIT:C5906
MONDO:0021492	benign neoplasm of major salivary gland	MONDO:0021368	NCIT:C4771	NCIT:C4771
MONDO:0021492	benign neoplasm of major salivary gland	MONDO:0021460	NCIT:C4771	NCIT:C4771
MONDO:0700145	canine lymphoma	MONDO:0700139	NCIT:C128121	NCIT:C128121
MONDO:0016038	calcified aponeurotic fibroma	MONDO:0005167	NCIT:C4818	NCIT:C4818
MONDO:0016259	carcinosarcoma of the corpus uteri	MONDO:0002879	NCIT:C9180	NCIT:C9180
MONDO:0016259	carcinosarcoma of the corpus uteri	MONDO:0006485	NCIT:C9180	NCIT:C9180
MONDO:0020804	basal cell carcinoma	MONDO:0004993	NCIT:C156767	NCIT:C156767
MONDO:0020804	basal cell carcinoma	MONDO:0004993	NCIT:C156767	NCIT:C7586
MONDO:0020804	basal cell carcinoma	MONDO:0020799	NCIT:C156767	NCIT:C156767
MONDO:0020804	basal cell carcinoma	MONDO:0020799	NCIT:C156767	NCIT:C7586
MONDO:0004302	chief cell adenoma	MONDO:0006890	NCIT:C4154	NCIT:C4154
MONDO:0002367	kidney cancer	MONDO:0006295	NCIT:C7548	NCIT:C120456
MONDO:0002367	kidney cancer	MONDO:0006295	NCIT:C7548	NCIT:C7548
MONDO:0002367	kidney cancer	MONDO:0006295	NCIT:C7548	NCIT:C3150
MONDO:0002367	kidney cancer	MONDO:0021163	NCIT:C7548	NCIT:C120456
MONDO:0002367	kidney cancer	MONDO:0021163	NCIT:C7548	NCIT:C7548
MONDO:0002367	kidney cancer	MONDO:0021163	NCIT:C7548	NCIT:C3150
MONDO:0020321	acute undifferentiated leukemia	MONDO:0019460	NCIT:C9298	NCIT:C9298
MONDO:0021353	tumor of uterus	MONDO:0002654	NCIT:C3435	NCIT:C3435
MONDO:0021353	tumor of uterus	MONDO:0002654	NCIT:C3435	NCIT:C12405
MONDO:0021353	tumor of uterus	MONDO:0021148	NCIT:C3435	NCIT:C3435
MONDO:0021353	tumor of uterus	MONDO:0021148	NCIT:C3435	NCIT:C12405
MONDO:0005097	squamous cell lung carcinoma	MONDO:0005138	NCIT:C3493	NCIT:C3493
MONDO:0005097	squamous cell lung carcinoma	MONDO:0005096	NCIT:C3493	NCIT:C3493
MONDO:0002940	anal margin basal cell carcinoma	MONDO:0005341	NCIT:C7473	NCIT:C7473
MONDO:0004554	childhood kidney angiomyolipoma	MONDO:0004555	NCIT:C6565	NCIT:C6565
MONDO:0004554	childhood kidney angiomyolipoma	MONDO:0002730	NCIT:C6565	NCIT:C6565
MONDO:0003357	lung leiomyosarcoma	MONDO:0002426	NCIT:C5667	NCIT:C5667
MONDO:0003357	lung leiomyosarcoma	MONDO:0005058	NCIT:C5667	NCIT:C5667
MONDO:0018447	chondromyxoid fibroma	MONDO:0024470	NCIT:C3830	NCIT:C3830
MONDO:0018447	chondromyxoid fibroma	MONDO:0000631	NCIT:C3830	NCIT:C3830
MONDO:0021588	eyelid sebaceous gland carcinoma	MONDO:0006327	NCIT:C134831	NCIT:C134831
MONDO:0021588	eyelid sebaceous gland carcinoma	MONDO:0003876	NCIT:C134831	NCIT:C134831
MONDO:0003288	bizarre leiomyoma	MONDO:0001572	NCIT:C4257	NCIT:C4257
MONDO:0019479	histiocytic sarcoma	MONDO:0006247	NCIT:C27349	NCIT:C27349
MONDO:0003475	papillary ependymoma	MONDO:0016698	NCIT:C4319	NCIT:C4319
MONDO:0006349	papillary cystic neoplasm	MONDO:0021077	NCIT:C4179	NCIT:C4179
MONDO:0006349	papillary cystic neoplasm	MONDO:0021096	NCIT:C4179	NCIT:C4179
MONDO:0002073	malignant pineal area germ cell neoplasm	MONDO:0003249	NCIT:C6767	NCIT:C6767
MONDO:0002073	malignant pineal area germ cell neoplasm	MONDO:0003249	NCIT:C6767	NCIT:C4659
MONDO:0022578	childhood bladder carcinoma	MONDO:0004986	NCIT:C118816	NCIT:C118816
MONDO:0012004	parathyroid gland carcinoma	MONDO:0004970	NCIT:C4906	NCIT:C3313
MONDO:0012004	parathyroid gland carcinoma	MONDO:0004970	NCIT:C4906	NCIT:C9322
MONDO:0012004	parathyroid gland carcinoma	MONDO:0004970	NCIT:C4906	NCIT:C4906
MONDO:0012004	parathyroid gland carcinoma	MONDO:0021311	NCIT:C4906	NCIT:C3313
MONDO:0012004	parathyroid gland carcinoma	MONDO:0021311	NCIT:C4906	NCIT:C9322
MONDO:0012004	parathyroid gland carcinoma	MONDO:0021311	NCIT:C4906	NCIT:C4906
MONDO:0040677	invasive carcinoma	MONDO:0004993	NCIT:C9480	NCIT:C9480
MONDO:0000540	small intestinal neuroendocrine tumor G1	MONDO:0002995	NCIT:C4638	NCIT:C4638
MONDO:0000540	small intestinal neuroendocrine tumor G1	MONDO:0021533	NCIT:C4638	NCIT:C4638
MONDO:0021120	functioning endocrine neoplasm	MONDO:0002082	NCIT:C94759	NCIT:C94759
MONDO:0024609	vulvar squamous cell carcinoma	MONDO:0002195	NCIT:C4052	NCIT:C4052
MONDO:0024609	vulvar squamous cell carcinoma	MONDO:0005096	NCIT:C4052	NCIT:C4052
MONDO:0024609	vulvar squamous cell carcinoma	MONDO:0005215	NCIT:C4052	NCIT:C4052
MONDO:0003301	dartoic leiomyoma	MONDO:0003291	NCIT:C4483	NCIT:C4483
MONDO:0002745	fallopian tube mucinous tumor	MONDO:0021092	NCIT:C40109	NCIT:C40109
MONDO:0002745	fallopian tube mucinous tumor	MONDO:0024338	NCIT:C40109	NCIT:C40109
MONDO:0002112	benign peritoneal mesothelioma	MONDO:0006362	NCIT:C7354	NCIT:C7354
MONDO:0002112	benign peritoneal mesothelioma	MONDO:0006362	NCIT:C7354	NCIT:C7633
MONDO:0002112	benign peritoneal mesothelioma	MONDO:0000650	NCIT:C7354	NCIT:C7354
MONDO:0002112	benign peritoneal mesothelioma	MONDO:0000650	NCIT:C7354	NCIT:C7633
MONDO:0000974	axillary lipoma	MONDO:0036781	NCIT:C35419	NCIT:C35419
MONDO:0000974	axillary lipoma	MONDO:0005106	NCIT:C35419	NCIT:C35419
MONDO:0003685	retroperitoneal germ cell neoplasm	MONDO:0024645	NCIT:C6447	NCIT:C6447
MONDO:0004087	basaloid large cell lung carcinoma	MONDO:0006102	NCIT:C7266	NCIT:C7266
MONDO:0004087	basaloid large cell lung carcinoma	MONDO:0003050	NCIT:C7266	NCIT:C7266
MONDO:0006287	malignancy in giant cell tumor of bone	MONDO:0021054	NCIT:C4304	NCIT:C4304
MONDO:0024662	colorectal tubulovillous adenoma	MONDO:0024661	NCIT:C5675	NCIT:C5675
MONDO:0021493	benign neoplasm of minor salivary gland	MONDO:0021460	NCIT:C4411	NCIT:C4411
MONDO:0021493	benign neoplasm of minor salivary gland	MONDO:0021370	NCIT:C4411	NCIT:C4411
MONDO:0003327	peripheral ganglioneuroblastoma	MONDO:0005035	NCIT:C6594	NCIT:C6594
MONDO:0003514	malignant teratoma	MONDO:0002601	NCIT:C4287	NCIT:C4286
MONDO:0003514	malignant teratoma	MONDO:0002601	NCIT:C4287	NCIT:C4287
MONDO:0003514	malignant teratoma	MONDO:0002601	NCIT:C4287	NCIT:C8884
MONDO:0003514	malignant teratoma	MONDO:0006290	NCIT:C4287	NCIT:C4286
MONDO:0003514	malignant teratoma	MONDO:0006290	NCIT:C4287	NCIT:C4287
MONDO:0003514	malignant teratoma	MONDO:0006290	NCIT:C4287	NCIT:C8884
MONDO:0003193	bile duct adenocarcinoma	MONDO:0005496	NCIT:C27813	NCIT:C27813
MONDO:0003193	bile duct adenocarcinoma	MONDO:0004970	NCIT:C27813	NCIT:C27813
MONDO:0100409	"acute myeloid leukemia, t(3;5)(q25;q34)"	MONDO:0018874	NCIT:C7600	NCIT:C7600
MONDO:0100409	"acute myeloid leukemia, t(3;5)(q25;q34)"	MONDO:0018874	NCIT:C7600	NCIT:C36415
MONDO:0002368	papillary serous cystadenocarcinoma	MONDO:0005074	NCIT:C8377	NCIT:C8377
MONDO:0002368	papillary serous cystadenocarcinoma	MONDO:0024621	NCIT:C8377	NCIT:C8377
MONDO:0004303	parathyroid gland clear cell adenoma	MONDO:0006890	NCIT:C7993	NCIT:C7993
MONDO:0004303	parathyroid gland clear cell adenoma	MONDO:0003426	NCIT:C7993	NCIT:C7993
MONDO:0021354	tumor of adipose tissue	MONDO:0002616	NCIT:C4248	NCIT:C4248
MONDO:0020743	mixed phenotype acute leukemia	MONDO:0019460	NCIT:C82179	NCIT:C82179
MONDO:0003700	brachial plexus neoplasm	MONDO:0003100	NCIT:C5823	NCIT:C5823
MONDO:0002941	anal margin carcinoma	MONDO:0002656	NCIT:C7472	NCIT:C7472
MONDO:0002941	anal margin carcinoma	MONDO:0003199	NCIT:C7472	NCIT:C7472
MONDO:0003358	anus leiomyosarcoma	MONDO:0002865	NCIT:C5599	NCIT:C5599
MONDO:0002650	scrotal carcinoma	MONDO:0021112	NCIT:C6389	NCIT:C6389
MONDO:0006734	benign duodenal neoplasm	MONDO:0021375	NCIT:C4775	NCIT:C2995
MONDO:0006734	benign duodenal neoplasm	MONDO:0021375	NCIT:C4775	NCIT:C4775
MONDO:0006734	benign duodenal neoplasm	MONDO:0021501	NCIT:C4775	NCIT:C2995
MONDO:0006734	benign duodenal neoplasm	MONDO:0021501	NCIT:C4775	NCIT:C4775
MONDO:0044785	desmoplastic melanoma	MONDO:0006427	NCIT:C37257	NCIT:C37257
MONDO:0020322	acute biphenotypic leukemia	MONDO:0020743	NCIT:C4673	NCIT:C4673
MONDO:0003289	deep leiomyoma	MONDO:0001572	NCIT:C6512	NCIT:C6512
MONDO:0003523	gastrin-producing neuroendocrine tumor	MONDO:0000386	NCIT:C3050	NCIT:C3050
MONDO:0004555	kidney angiomyolipoma	MONDO:0002603	NCIT:C3888	NCIT:C3888
MONDO:0003694	ovarian clear cell cystadenofibroma	MONDO:0003695	NCIT:C40086	NCIT:C40086
MONDO:0003694	ovarian clear cell cystadenofibroma	MONDO:0003693	NCIT:C40086	NCIT:C40086
MONDO:0003870	childhood brainstem astrocytoma	MONDO:0003173	NCIT:C6216	NCIT:C6216
MONDO:0003870	childhood brainstem astrocytoma	MONDO:0003869	NCIT:C6216	NCIT:C6216
MONDO:0040678	infiltrating urothelial carcinoma	MONDO:0040677	NCIT:C39853	NCIT:C39853
MONDO:0003913	choroid mixed cell melanoma	MONDO:0003910	NCIT:C35782	NCIT:C35782
MONDO:0003913	choroid mixed cell melanoma	MONDO:0003878	NCIT:C35782	NCIT:C35782
MONDO:0004486	endocervical type cervical adenomyoma	MONDO:0003238	NCIT:C40232	NCIT:C40232
MONDO:0003302	epithelioid neurofibroma	MONDO:0016755	NCIT:C6558	NCIT:C6558
MONDO:0002746	fallopian tube adenocarcinoma	MONDO:0006206	NCIT:C6265	NCIT:C6265
MONDO:0002746	fallopian tube adenocarcinoma	MONDO:0004970	NCIT:C6265	NCIT:C6265
MONDO:0003915	cortical thymoma	MONDO:0016974	NCIT:C6888	NCIT:C6888
MONDO:0000975	lipoma of spermatic cord	MONDO:0000976	NCIT:C3606	NCIT:C3606
MONDO:0006539	diffuse lipomatosis	MONDO:0006574	NCIT:C6504	NCIT:C6504
MONDO:0003896	breast capillary hemangioma	MONDO:0003126	NCIT:C5210	NCIT:C5210
MONDO:0003896	breast capillary hemangioma	MONDO:0002407	NCIT:C5210	NCIT:C5210
MONDO:0002681	choroid plexus cancer	MONDO:0016717	NCIT:C4533	NCIT:C4533
MONDO:0002681	choroid plexus cancer	MONDO:0016717	NCIT:C4533	NCIT:C3473
MONDO:0021121	hemangioendothelioma	MONDO:0021080	NCIT:C3084	NCIT:C3084
MONDO:0006288	malignant adrenal gland pheochromocytoma	MONDO:0004974	NCIT:C4220	NCIT:C4220
MONDO:0002748	rectum mucinous adenocarcinoma	MONDO:0002169	NCIT:C7973	NCIT:C7973
MONDO:0021500	benign neoplasm of spleen	MONDO:0036696	NCIT:C4902	NCIT:C4902
MONDO:0000977	chondroid lipoma	MONDO:0005106	NCIT:C6503	NCIT:C6503
MONDO:0021494	benign neoplasm of parotid gland	MONDO:0021243	NCIT:C4770	NCIT:C4770
MONDO:0021494	benign neoplasm of parotid gland	MONDO:0021492	NCIT:C4770	NCIT:C4770
MONDO:0003328	fallopian tube adenomatoid tumor	MONDO:0000645	NCIT:C40129	NCIT:C40129
MONDO:0003328	fallopian tube adenomatoid tumor	MONDO:0004230	NCIT:C40129	NCIT:C40129
MONDO:0020555	pleuropulmonary blastoma type 1	MONDO:0011014	NCIT:C45626	NCIT:C45626
MONDO:0005966	spleen cancer	MONDO:0036696	NCIT:C3539	NCIT:C3539
MONDO:0005966	spleen cancer	MONDO:0036696	NCIT:C3539	NCIT:C3383
MONDO:0003686	apocrine sweat gland neoplasm	MONDO:0002381	NCIT:C6798	NCIT:C6798
MONDO:0003515	fallopian tube teratoma	MONDO:0003392	NCIT:C40131	NCIT:C40131
MONDO:0002998	skull base meningioma	MONDO:0002785	NCIT:C5272	NCIT:C5272
MONDO:0005105	melanoma	MONDO:0021143	NCIT:C3224	NCIT:C3224
MONDO:0004304	mixed cell type adenoma of parathyroid	MONDO:0003421	NCIT:C7994	NCIT:C7994
MONDO:0004304	mixed cell type adenoma of parathyroid	MONDO:0006890	NCIT:C7994	NCIT:C7994
MONDO:0003107	infratentorial cancer	MONDO:0001657	NCIT:C4966	NCIT:C3139
MONDO:0003107	infratentorial cancer	MONDO:0001657	NCIT:C4966	NCIT:C4966
MONDO:0002369	cystadenoma	MONDO:0024276	NCIT:C2972	NCIT:C2972
MONDO:0002369	cystadenoma	MONDO:0021077	NCIT:C2972	NCIT:C2972
MONDO:0021355	neoplasm of esophagus	MONDO:0003749	NCIT:C3028	NCIT:C3028
MONDO:0021355	neoplasm of esophagus	MONDO:0021223	NCIT:C3028	NCIT:C3028
MONDO:0020557	pleuropulmonary blastoma type 3	MONDO:0011014	NCIT:C45628	NCIT:C45628
MONDO:0003359	myxoid leiomyosarcoma	MONDO:0005058	NCIT:C3701	NCIT:C3701
MONDO:0002651	anal Paget disease	MONDO:0008177	NCIT:C5598	NCIT:C5598
MONDO:0002651	anal Paget disease	MONDO:0002652	NCIT:C5598	NCIT:C5598
MONDO:0021520	benign neoplasm of floor of mouth	MONDO:0021383	NCIT:C3593	NCIT:C3593
MONDO:0004010	infiltrating renal pelvis/ureter urothelial carcinoma	MONDO:0040678	NCIT:C39879	NCIT:C39879
MONDO:0006210	fibrolamellar hepatocellular carcinoma	MONDO:0007256	NCIT:C4131	NCIT:C4131
MONDO:0020323	primary mediastinal large B-cell lymphoma	MONDO:0018905	NCIT:C9280	NCIT:C9280
MONDO:0020323	primary mediastinal large B-cell lymphoma	MONDO:0000951	NCIT:C9280	NCIT:C9280
MONDO:0010434	synovial sarcoma	MONDO:0018078	NCIT:C3400	NCIT:C3400
MONDO:0001501	retroperitoneal sarcoma	MONDO:0018078	NCIT:C4832	NCIT:C4832
MONDO:0001501	retroperitoneal sarcoma	MONDO:0005941	NCIT:C4832	NCIT:C4832
MONDO:0003701	thyroid gland diffuse sclerosing papillary carcinoma	MONDO:0005075	NCIT:C7427	NCIT:C7427
MONDO:0003695	ovarian clear cell adenofibroma	MONDO:0003460	NCIT:C40085	NCIT:C40085
MONDO:0003524	gastric gastrin-producing neuroendocrine tumor	MONDO:0015062	NCIT:C27444	NCIT:C27444
MONDO:0003524	gastric gastrin-producing neuroendocrine tumor	MONDO:0003523	NCIT:C27444	NCIT:C27444
MONDO:0004556	carcinoma arising in nasal papillomatosis	MONDO:0003212	NCIT:C27389	NCIT:C27389
MONDO:0044786	solid pseudopapillary neoplasm of the pancreas	MONDO:0002116	NCIT:C37212	NCIT:C37212
MONDO:0004487	endometrial type cervical adenomyoma	MONDO:0003238	NCIT:C40233	NCIT:C40233
