Mondo ID	Disease label	Synonym	ClinGen Preferred subset tag
MONDO:0012994	dopa-responsive dystonia due to sepiapterin reductase deficiency	dopa-responsive dystonia due to sepiapterin reductase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012669	Legius syndrome	Legius syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100062	developmental and epileptic encephalopathy	developmental and epileptic encephalopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009923	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005027	epilepsy	epilepsy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0020712	46,XY sex reversal 1	46,XY sex reversal 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011218	autosomal recessive congenital ichthyosis 11	autosomal recessive congenital ichthyosis 11	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100038	complex neurodevelopmental disorder	complex neurodevelopmental disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018274	GM3 synthase deficiency	GM3 synthase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009722	Bailey-Bloch congenital myopathy	Bailey-Bloch congenital myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012989	microcephaly 7, primary, autosomal recessive	microcephaly 7, primary, autosomal recessive	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008051	tubular aggregate myopathy	tubular aggregate myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008280	Peutz-Jeghers syndrome	Peutz-Jeghers syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016248	familial ovarian cancer	familial ovarian cancer	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016297	prelingual non-syndromic genetic deafness	prelingual non-syndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011364	autosomal recessive nonsyndromic deafness 16	autosomal recessive nonsyndromic deafness 16	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019588	deafness, autosomal recessive	deafness, autosomal recessive	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010622	recessive X-linked ichthyosis	recessive X-linked ichthyosis	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014270	STT3A-CDG	STT3A-CDG	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014339	autosomal recessive spinocerebellar ataxia 16	autosomal recessive spinocerebellar ataxia 16	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011336	familial hemophagocytic lymphohistiocytosis 4	familial hemophagocytic lymphohistiocytosis 4	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100062	developmental and epileptic encephalopathy	developmental and epileptic encephalopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012812	developmental and epileptic encephalopathy, 4	developmental and epileptic encephalopathy, 4	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009504	mitochondrial DNA depletion syndrome 9	mitochondrial DNA depletion syndrome 9	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007959	medulloblastoma	medulloblastoma	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009283	glutaric acidemia type 3	glutaric acidemia type 3	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010088	mucosulfatidosis	mucosulfatidosis	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010089	isolated sulfite oxidase deficiency	isolated sulfite oxidase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100038	complex neurodevelopmental disorder	complex neurodevelopmental disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010339	X-linked epilepsy-learning disabilities-behavior disorders syndrome	X-linked epilepsy-learning disabilities-behavior disorders syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014237	autosomal recessive nonsyndromic deafness 76	autosomal recessive nonsyndromic deafness 76	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100038	complex neurodevelopmental disorder	complex neurodevelopmental disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012960	intellectual disability, autosomal dominant 5	intellectual disability, autosomal dominant 5	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019181	non-syndromic X-linked intellectual disability	non-syndromic X-linked intellectual disability	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010429	intellectual disability, X-linked 96	intellectual disability, X-linked 96	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013645	autosomal recessive spinocerebellar ataxia 11	autosomal recessive spinocerebellar ataxia 11	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014000	congenital heart defects, multiple types, 2	congenital heart defects, multiple types, 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008777	gelatinous drop-like corneal dystrophy	gelatinous drop-like corneal dystrophy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005090	schizophrenia	schizophrenia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014273	microcephaly-thin corpus callosum-intellectual disability syndrome	microcephaly-thin corpus callosum-intellectual disability syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010543	Barth syndrome	Barth syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0000508	syndromic intellectual disability	syndromic intellectual disability	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012790	amyotrophic lateral sclerosis type 10	amyotrophic lateral sclerosis type 10	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010160	tyrosinemia type II	tyrosinemia type II	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014296	Warburg micro syndrome 4	Warburg micro syndrome 4	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009079	DOORS syndrome	DOORS syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100038	complex neurodevelopmental disorder	complex neurodevelopmental disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014842	intellectual disability, autosomal dominant 41	intellectual disability, autosomal dominant 41	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100038	complex neurodevelopmental disorder	complex neurodevelopmental disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008644	velocardiofacial syndrome	velocardiofacial syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005021	dilated cardiomyopathy	dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010560	cleft palate with or without ankyloglossia, X-linked	cleft palate with or without ankyloglossia, X-linked	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008411	ulnar-mammary syndrome	ulnar-mammary syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0015924	pulmonary arterial hypertension	pulmonary arterial hypertension	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007841	coxopodopatellar syndrome	coxopodopatellar syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007732	Holt-Oram syndrome	Holt-Oram syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0001197	qualitative platelet defect	qualitative platelet defect	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005045	hypertrophic cardiomyopathy	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005021	dilated cardiomyopathy	dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014128	TCF12-related craniosynostosis	TCF12-related craniosynostosis	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0032745	developmental delay with variable intellectual impairment and behavioral abnormalities	developmental delay with variable intellectual impairment and behavioral abnormalities	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100038	complex neurodevelopmental disorder	complex neurodevelopmental disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012589	Pitt-Hopkins syndrome	Pitt-Hopkins syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100038	complex neurodevelopmental disorder	complex neurodevelopmental disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009815	autosomal recessive osteopetrosis 1	autosomal recessive osteopetrosis 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010149	transcobalamin II deficiency	transcobalamin II deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0002457	Treacher-Collins syndrome	Treacher-Collins syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007944	Treacher-Collins syndrome 1	Treacher-Collins syndrome 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013608	Joubert syndrome 13	Joubert syndrome 13	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013482	Meckel syndrome, type 8	Meckel syndrome, type 8	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010907	familial hypertryptophanemia	familial hypertryptophanemia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011801	spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 1	spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014016	hereditary spastic paraplegia 49	hereditary spastic paraplegia 49	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0017990	catecholaminergic polymorphic ventricular tachycardia	catecholaminergic polymorphic ventricular tachycardia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013529	catecholaminergic polymorphic ventricular tachycardia 3	catecholaminergic polymorphic ventricular tachycardia 3	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011351	autosomal recessive nonsyndromic deafness 21	autosomal recessive nonsyndromic deafness 21	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019588	deafness, autosomal recessive	deafness, autosomal recessive	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016297	prelingual non-syndromic genetic deafness	prelingual non-syndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019587	autosomal dominant nonsyndromic deafness	autosomal dominant nonsyndromic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011102	autosomal dominant nonsyndromic deafness 12	autosomal dominant nonsyndromic deafness 12	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013521	dyskeratosis congenita, autosomal dominant 2	dyskeratosis congenita, autosomal dominant 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011417	hemochromatosis type 3	hemochromatosis type 3	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019625	familial thoracic aortic aneurysm and aortic dissection	familial thoracic aortic aneurysm and aortic dissection	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018954	Loeys-Dietz syndrome	Loeys-Dietz syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013897	Loeys-Dietz syndrome 4	Loeys-Dietz syndrome 4	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016587	arrhythmogenic right ventricular cardiomyopathy	arrhythmogenic right ventricular cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019625	familial thoracic aortic aneurysm and aortic dissection	familial thoracic aortic aneurysm and aortic dissection	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014262	Rienhoff syndrome	Rienhoff syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018954	Loeys-Dietz syndrome	Loeys-Dietz syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018954	Loeys-Dietz syndrome	Loeys-Dietz syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007566	multiple self-healing squamous epithelioma	multiple self-healing squamous epithelioma	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019625	familial thoracic aortic aneurysm and aortic dissection	familial thoracic aortic aneurysm and aortic dissection	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012212	Loeys-Dietz syndrome 1	Loeys-Dietz syndrome 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019625	familial thoracic aortic aneurysm and aortic dissection	familial thoracic aortic aneurysm and aortic dissection	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012427	Loeys-Dietz syndrome 2	Loeys-Dietz syndrome 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018954	Loeys-Dietz syndrome	Loeys-Dietz syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007734	holoprosencephaly 4	holoprosencephaly 4	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009441	autosomal recessive congenital ichthyosis 1	autosomal recessive congenital ichthyosis 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012345	acral peeling skin syndrome	acral peeling skin syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100064	tyrosine hydroxylase deficiency	tyrosine hydroxylase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010578	deafness dystonia syndrome	deafness dystonia syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007640	Sorsby's fundus dystrophy	Sorsby's fundus dystrophy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016587	arrhythmogenic right ventricular cardiomyopathy	arrhythmogenic right ventricular cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014381	cholestasis, progressive familial intrahepatic, 4	cholestasis, progressive familial intrahepatic, 4	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010967	autosomal recessive nonsyndromic deafness 7	autosomal recessive nonsyndromic deafness 7	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019588	deafness, autosomal recessive	deafness, autosomal recessive	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016297	prelingual non-syndromic genetic deafness	prelingual non-syndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009176	epidermodysplasia verruciformis	epidermodysplasia verruciformis	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009176	epidermodysplasia verruciformis	epidermodysplasia verruciformis	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008952	cerebrofaciothoracic dysplasia	cerebrofaciothoracic dysplasia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0017366	hereditary pheochromocytoma-paraganglioma	hereditary pheochromocytoma-paraganglioma	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008233	phaeochromocytoma	phaeochromocytoma	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019588	deafness, autosomal recessive	deafness, autosomal recessive	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0015369	Joubert syndrome and related disorders	Joubert syndrome and related disorders	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013745	Joubert syndrome 14	Joubert syndrome 14	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011459	arrhythmogenic right ventricular dysplasia 5	arrhythmogenic right ventricular dysplasia 5	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016587	arrhythmogenic right ventricular cardiomyopathy	arrhythmogenic right ventricular cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016342	familial isolated arrhythmogenic right ventricular dysplasia	familial isolated arrhythmogenic right ventricular dysplasia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0015369	Joubert syndrome and related disorders	Joubert syndrome and related disorders	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010965	autosomal recessive nonsyndromic deafness 6	autosomal recessive nonsyndromic deafness 6	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019588	deafness, autosomal recessive	deafness, autosomal recessive	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016297	prelingual non-syndromic genetic deafness	prelingual non-syndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005045	hypertrophic cardiomyopathy	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0015470	familial isolated dilated cardiomyopathy	familial isolated dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
