ID	LABEL	SYNONYMS
MONDO:0017698	glycogen storage disease due to glycogen branching enzyme deficiency, congenital neuromuscular form	GBE deficiency, congenital neuromuscular form|GSD due to glycogen branching enzyme deficiency, congenital neuromuscular form|GSD type 4, congenital neuromuscular form|GSDIV, congenital neuromuscular form|glycogen storage disease type 4, congenital neuromuscular form|glycogen storage disease type IV, congenital neuromuscular form|glycogenosis due to glycogen branching enzyme deficiency, congenital neuromuscular form|glycogenosis type 4, congenital neuromuscular form|glycogenosis type IV, congenital neuromuscular form
MONDO:0017699	glycogen storage disease due to glycogen branching enzyme deficiency, childhood combined hepatic and myopathic form	GBE deficiency, childhood combined hepatic and myopathic form|GSD due to glycogen branching enzyme deficiency, childhood combined hepatic and myopathic form|GSD type 4, childhood combined hepatic and myopathic form|GSDIV, childhood combined hepatic and myopathic form|glycogen storage disease type 4, childhood combined hepatic and myopathic form|glycogen storage disease type IV, childhood combined hepatic and myopathic form|glycogenosis due to glycogen branching enzyme deficiency, childhood combined hepatic and myopathic form|glycogenosis type 4, childhood combined hepatic and myopathic form|glycogenosis type IV, childhood combined hepatic and myopathic form
MONDO:0017700	glycogen storage disease due to glycogen branching enzyme deficiency, childhood neuromuscular form	GBE deficiency, childhood neuromuscular form|GSD due to glycogen branching enzyme deficiency, childhood neuromuscular form|GSD type 4, childhood neuromuscular form|GSDIV, childhood neuromuscular form|glycogen storage disease type 4, childhood neuromuscular form|glycogen storage disease type IV, childhood neuromuscular form|glycogenosis due to glycogen branching enzyme deficiency, childhood neuromuscular form|glycogenosis type 4, childhood neuromuscular form|glycogenosis type IV, childhood neuromuscular form
MONDO:0017701	glycogen storage disease due to glycogen branching enzyme deficiency, adult neuromuscular form	GBE deficiency, adult neuromuscular form|GSD due to glycogen branching enzyme deficiency, adult neuromuscular form|GSD type 4, adult neuromuscular form|GSDIV, adult neuromuscular form|glycogen storage disease type 4, adult neuromuscular form|glycogen storage disease type IV, adult neuromuscular form|glycogenosis due to glycogen branching enzyme deficiency, adult neuromuscular form|glycogenosis type 4, adult neuromuscular form|glycogenosis type IV, adult neuromuscular form
MONDO:0017703	disorder of glyoxylate metabolism	disorder of glyoxylate metabolism
MONDO:0017704	familial partial epilepsy	epilepsy, partial, familial|hereditary partial epilepsy
MONDO:0017705	congenital pulmonary venous return anomaly	APVR|TAPVR|TAPVR1|anomalous pulmonary venous return|congenital pulmonary venous connection anomaly|pulmonary venous return anomaly|scimitar anomaly|scimitar syndrome|total anomalous pulmonary venous return
MONDO:0017706	disorder of carbohydrate transmembrane transport and absorption	disorder of carbohydrate absorption and transport
MONDO:0017708	mevalonate kinase deficiency	
MONDO:0017709	disorder of lipid absorption and transport	
MONDO:0017710	congenital systemic veins anomaly	
MONDO:0017711	pancreatic colipase deficiency	
MONDO:0017712	combined pancreatic lipase-colipase deficiency	
MONDO:0017713	disorder of fatty acid oxidation and ketogenesis	
MONDO:0017714	acyl-CoA dehydrogenase deficiency	
MONDO:0017715	3-hydroxyacyl-CoA dehydrogenase deficiency	
MONDO:0017716	disorder of carnitine cycle and carnitine transport	
MONDO:0017719	gangliosidosis	
MONDO:0017720	GM2 gangliosidosis	GM2-gangliosidosis, B, B1, AB variant|GM>2< gangliosidosis|gangliosidosis GM2
MONDO:0017721	Sandhoff disease, infantile form	Hexosaminidases A and B deficiency, infantile form|infantile GM2 gangliosidosis 0 variant
MONDO:0017722	Sandhoff disease, juvenile form	Hexosaminidases A and B deficiency, juvenile form|juvenile GM2 gangliosidosis 0 variant
MONDO:0017723	Sandhoff disease, adult form	Hexosaminidases A and B deficiency, adult form|Sandhoff disease of adults|adult GM2 gangliosidosis 0 variant|adult Sandhoff disease
MONDO:0017724	Tay-Sachs disease, b variant, infantile form	GM2 gangliosidosis, B variant, infantile form|hexosaminidase A deficiency, infantile form
MONDO:0017725	Tay-Sachs disease, b variant, juvenile form	GM2 gangliosidosis, B variant, juvenile form|hexosaminidase A deficiency, juvenile form
MONDO:0017726	Tay-Sachs disease, B variant, adult form	GM2 gangliosidosis, B variant, adult form|hexosaminidase A deficiency, adult form
MONDO:0017727	fixed subaortic stenosis	
MONDO:0017728	Tay-Sachs disease, B1 variant	GM2 gangliosidosis, B1 variant|hexosaminidase A deficiency, B1 variant
MONDO:0017729	metachromatic leukodystrophy, late infantile form	MLD, late infantile form|arylsulfatase A deficiency, late infantile form
MONDO:0017730	metachromatic leukodystrophy, adult form	MLD, adult form|arylsulfatase A deficiency, adult form
MONDO:0017731	glycoproteinosis	
MONDO:0017732	alpha-mannosidosis, infantile form	lysosomal alpha-D-mannosidase deficiency, infantile form
MONDO:0017733	alpha-mannosidosis, adult form	Alpha-mannosidosis adult-onset form|lysosomal alpha-D-mannosidase deficiency, adult form
MONDO:0017734	sialidosis	
MONDO:0017735	congenital aortic valve stenosis	
MONDO:0017736	disorder of sialic acid metabolism	
MONDO:0017737	intermediate severe Salla disease	Intermediate Salla disease
MONDO:0017738	lysosomal glycogen storage disease	
MONDO:0017739	disorder of lysosomal-related organelles	
MONDO:0017740	disorder of protein N-glycosylation	disorder of protein N-linked glycosylation|protein N-linked glycosylation disease
MONDO:0017741	disorder of protein O-glycosylation	disorder of protein O-linked glycosylation|protein O-linked glycosylation disease
MONDO:0017742	disorder of O-xylosylglycan synthesis	
MONDO:0017743	disorder of O-N-acetylgalactosaminylglycan synthesis	
MONDO:0017744	disorder of O-xylosyl/N-acetylgalactosaminylglycan synthesis	
MONDO:0017745	disorder of O-mannosylglycan synthesis	
MONDO:0017746	atypical Rett syndrome	Rett like syndrome|Rett syndrome variant|atypical RTT
MONDO:0017747	disorder of fucoglycosan synthesis	
MONDO:0017748	inborn disorder of glycosphingolipid and glycosylphosphatidylinositol anchor glycosylation	disorder of glycosphingolipid and GPI-anchored proteins glycosylation|disorder of glycosphingolipid and glycosylphosphatidylinositol anchor glycosylation
MONDO:0017749	disorder of multiple glycosylation	
MONDO:0017750	defect in conserved oligomeric Golgi complex	defect in COG complex
MONDO:0017752	defect in V-ATPase	
MONDO:0017754	inborn disorder of porphyrin metabolism	disorder of porphyrin and haem metabolism|inborn disorder of porphyrin and haem metabolism|inborn error of porphyrin-containing compound metabolic process|inborn porphyrin-containing compound metabolic process disorder|inherited disorder of porphyrin metabolism|rare inborn error of porphyrin-containing compound metabolic process
MONDO:0017755	inborn disorder of bilirubin metabolism	bilirubin metabolism disorder|disorder of bilirubin metabolism|disorder of bilirubin metabolism and excretion|hereditary bilirubin metabolism disease|inborn disorder of bilirubin metabolism and excretion
MONDO:0017756	disorder of pterin metabolism	
MONDO:0017757	disorder of metabolite absorption and transport	
MONDO:0017758	disorder of vitamin and non-protein cofactor absorption and transport	disorder of vitamin and non-protein cofactor absorption and transport
MONDO:0017759	disorder of catecholamine synthesis	
MONDO:0017760	disorder of other vitamins and cofactors metabolism and transport	
MONDO:0017761	disorder of mineral absorption and transport	
MONDO:0017762	disorder of copper metabolism	copper Transport disorders|inborn cellular copper ion homeostasis disorder|inborn error of cellular copper ion homeostasis|rare inborn error of cellular copper ion homeostasis
MONDO:0017763	disorder of iron metabolism and transport	
MONDO:0017764	disorder of zinc metabolism	disorder of zinc metabolism and transport
MONDO:0017765	disorder of magnesium transport	inborn error of magnesium ion transport|inborn magnesium ion transport disorder|rare inborn error of magnesium ion transport
MONDO:0017766	disorder of manganese transport	
MONDO:0017767	rheumatic fever	ARF|RHF - rheumatic fever|acute rheumatic fever|inflammatory rheumatism
MONDO:0017768	reflex epilepsy	epilepsy, sensory-induced
MONDO:0017769	acquired immunodeficiency	
MONDO:0017770	Robinow-like syndrome	Saal-Greenstein syndrome
MONDO:0017771	Mayer-Rokitansky-Kuster-Hauser syndrome	MRKH|MRKH syndrome|Mayer-Rokitansky-Küster-Hauser syndrome|Mullerian aplasia/dysgenesis|Rokitansky syndrome
MONDO:0017772	oral erosive lichen	
MONDO:0017773	hypoalphalipoproteinemia	
MONDO:0017774	hypobetalipoproteinemia	hypo-beta-lipoproteinemia
MONDO:0017775	melioidosis	B pseudomallei infection|Burkholderia pseudomallei caused disease or disorder|Burkholderia pseudomallei disease or disorder|Burkholderia pseudomallei infection|Burkholderia pseudomallei infectious disease|Nightcliff gardener's disease|Whitmore disease|Whitmore's disease|acute and fulminating melioidosis|pseudoglanders|subacute and chronic melioidosis
MONDO:0017776	nocardiosis	Nocardia caused disease or disorder|Nocardia disease or disorder|Nocardia infection|Nocardia infectious disease|lung nocardiosis
MONDO:0017778	lamellar ichthyosis	LI|classic lamellar ichthyosis|congenital lamellar ichthyosis
MONDO:0017779	alpha-N-acetylgalactosaminidase deficiency	NAGA deficiency|Schindler disease|alpha-N-acetylgalactosaminidase activity disease|disorder of alpha-N-acetylgalactosaminidase activity
MONDO:0017780	20p13 microdeletion syndrome	20p subtelomeric deletion syndrome|Del(20)(p13)|monosomy 20p13
MONDO:0017781	12p12.1 microdeletion syndrome	Del(12)(p12.1)|monosomy 12p12.1
MONDO:0017782	developmental and speech delay due to SOX5 deficiency	
MONDO:0017783	congenital pancreatic cyst	neonatal congenital pancreatic cyst|true congenital pancreatic cyst
MONDO:0017784	Epstein-Barr virus-associated gastric carcinoma	EBV-associated gastric carcinoma|EBVaGC
MONDO:0017785	PENS syndrome	papular epidermal nevi with skyline basal cell layers syndrome
MONDO:0017786	2q23.1 microduplication syndrome	dup(2)(q23.1)|trisomy 2q23.1
MONDO:0017787	erythroderma desquamativum	Leiner disease|Leiner-Moussous desquamative erythroderma|erythroderma desquamativa of Leiner|erythroderma desquamativum of infancy|generalized erythroderma, diarrhea, and failure to thrive
MONDO:0017788	contractures - webbed neck - micrognathia - hypoplastic nipples syndrome	Dinno syndrome
MONDO:0017789	idiopathic linear interstitial keratitis	
MONDO:0017790	gastric adenocarcinoma and proximal polyposis of the stomach	GAPPS|familial fundic gland polyposis with gastric cancer|fundic gland polyposis|polyposis, gastric|polyposis, gastric, Dos Santos and de Magalhaes 1980
MONDO:0017791	high bone mass osteogenesis imperfecta	high bone mass OI
MONDO:0017792	7p22.1 microduplication syndrome	dup(7)(p22.1)|trisomy 7p22.1
MONDO:0017793	marfanoid habitus-inguinal hernia-advanced bone age syndrome	
MONDO:0017794	Xq12-q13.3 duplication syndrome	dup(X)(q12-q13.3)
MONDO:0017795	ameloblastoma	Adenoameloblastoma|adamantinoma|adenomatoid odontogenic tumor|ameloblastoma|ameloblastoma of jaw|aot
MONDO:0017798	Spigelian hernia-cryptorchidism syndrome	
MONDO:0017799	Meigs syndrome	Demons-Meigs syndrome|Meigs' syndrome
MONDO:0017800	pseudo-Meigs syndrome	pseudo-Demons-Meigs syndrome
MONDO:0017801	atypical Meigs syndrome	atypical Demons-Meigs syndrome|incomplete Meigs syndrome
MONDO:0017802	ovarian fibrothecoma	
MONDO:0017803	primary progressive apraxia of speech	PPAOS
MONDO:0017804	autosomal recessive leukoencephalopathy-ischemic stroke-retinitis pigmentosa syndrome	
MONDO:0017805	intellectual disability-hypotonia-brachycephaly-pyloric stenosis-cryptorchidism syndrome	
MONDO:0017806	15q overgrowth syndrome	15q26 overgrowth syndrome
MONDO:0017807	growing teratoma syndrome	GTS
MONDO:0017808	duplication of the pituitary gland	DPG-plus syndrome|Duplication of the pituitary gland-plus syndrome|hypophyseal duplication
MONDO:0017809	parkinsonism due to ATP13A2 deficiency	CLN12 disease
MONDO:0017810	variant ABeta2M amyloidosis	autosomal dominant beta2-microglobulinic amyloidosis
MONDO:0017811	severe neonatal hypotonia-seizures-encephalopathy syndrome due to 5q31.3 microdeletion	5q31.3 microdeletion syndrome|Del(5)(q31.3)|monosomy 5q31.3
MONDO:0017812	segmental progressive overgrowth syndrome with fibroadipose hyperplasia	
MONDO:0017813	van Maldergem syndrome	Van Maldergem Wetzburger Verloes syndrome|Van Maldergem syndrome|cerebro-facio-articular syndrome|cerebro-facio-articular syndrome of Van Maldergem
MONDO:0017814	primary bone lymphoma	bone lymphoma|bone tissue lymphoma|lymphoma of bone|lymphoma of bone tissue|lymphoma of the bone|primary lymphoma of bone|primary lymphoma of the bone
MONDO:0017815	acquired porencephaly	acquired porencephaly
MONDO:0017816	primary systemic amyloidosis	systemic AL amyloidosis|systemic Immunoglobulin Light chain amyloidosis|systemic amyloidosis
MONDO:0017817	primary localized amyloidosis	localized AL amyloidosis
MONDO:0017818	lethal arteriopathy syndrome due to fibulin-4 deficiency	
MONDO:0017819	atypical dentin dysplasia due to SMOC2 deficiency	dentin dysplasia type 1 with microdontia and shape anomalies
MONDO:0017822	mixed functioning pituitary adenoma	mixed secreting pituitary adenoma
MONDO:0017823	somatomammotropinoma	GH and PRL cosecreting pituitary adenoma|Growth hormone and prolactin cosecreting pituitary adenoma|Somatolactotropinoma|Somatoprolactinoma
MONDO:0017824	familial isolated pituitary adenoma	FIPA
MONDO:0017825	silent pituitary adenoma	
MONDO:0017826	null pituitary adenoma	
MONDO:0017827	malignant peripheral nerve sheath tumor	MPNST|Malig. periph. nerve sheath tum.|malignant neoplasm of peripheral nerve sheath|malignant neoplasm of the peripheral nerve sheath|malignant neurilemmoma|malignant neurilemoma|malignant neurofibroma|malignant peripheral nerve sheath neoplasm|malignant peripheral nerve sheath tumor|malignant peripheral nerve sheath tumor (morphologic abnormality)|malignant peripheral nerve sheath tumor [dup] (morphologic abnormality)|malignant peripheral nerve sheath tumour|malignant schwannoma|malignant tumor of peripheral nerve sheath|malignant tumor of the peripheral nerve sheath|neurofibrosarcoma|neurofibrosarcoma, malignant|neurogenic sarcoma|schwannoma, malignant
MONDO:0017828	primary renal tubular acidosis	
MONDO:0017829	autosomal dominant proximal renal tubular acidosis	AD pRTA|proximal renal tubular acidosis, autosomal dominant
