ID	LABEL	SYNONYMS
MONDO:0023297	guttate psoriasis	guttate psoriasis|psoriasis guttata|psoriasis guttate
MONDO:0023419	hyperprolinemia	hyperprolinemia type 1|proline hydrogenase deficiency|proline oxidase deficiency
MONDO:0023472	chondrodysplasia situs inversus imperforate anus polydactyly	impossible syndrome
MONDO:0023483	infectious myositis	infectious myositis|infective myositis
MONDO:0023528	KSHV inflammatory cytokine syndrome	KICS|KSHV inflammatory cytokine syndrome|Kaposi-sarcoma associated Herpesvirus (KSHV) inflammatory cytokine syndrome
MONDO:0023530	kallikrein hypertension	kallikrein attenuated hypertension
MONDO:0023538	Kaplowitz-Bodurtha syndrome	congenital hypopituitarism and microphthalmia|hypopituitarism microphthalmia
MONDO:0023575	Krauss Herman Holmes syndrome	telecanthus, hypertelorism, strabismus, and pes cavus syndrome
MONDO:0023579	Kuster Majewski Hammerstein syndrome	alopecia macular degeneration growth retardation|alopecia, macular degeneration, and growth retardation
MONDO:0023605	Laugier-Hunziker syndrome	LHS|Laugier and Hunziker pigmentation|Laugier-Hunziker syndrome
MONDO:0023619	lentigo maligna melanoma	Hutchison melanotic freckle|LMM|SKLMM|lentigo maligna melanoma|malignant lentigo melanoma
MONDO:0023628	levator syndrome	anorectal spasm|levator ani spasm syndrome|levator ani syndrome|levator syndrome|painful spasm of anus|paroxysmal proctalgia|proctalgia fugax|psychogenic anal spasm
MONDO:0023644	lip and oral cavity carcinoma	lip and oral cavity cancer|lip and oral cavity carcinoma|oral cancer|oral carcinoma
MONDO:0023646	lipodermatosclerosis	acute lipodermatosclerosis|hypodermitis sclerodermaformis|sclerosing panniculitis
MONDO:0023657	intellectual developmental disorder, autosomal dominant 65	MRD65|mental retardation, autosomal dominant 65
MONDO:0023660	angioedema, hereditary, 6	HAE6
MONDO:0023757	meralgia paresthetica	Bernhardt-Roth syndrome|bernhardt's paresthesia|bernhardt-rot syndrome|compression of lateral cutaneous femoral nerve of thigh|entrapment of lateral cutaneous nerve of thigh|lateral cutaneous femoral nerve of thigh syndrome|lateral femoral cutaneous nerve entrapment|meralgia paraesthetica familial (type)
MONDO:0024182	dry beriberi	endemic neuritis
MONDO:0024183	wet beriberi	
MONDO:0024234	Seckel like syndrome majoor-krakauer type	Bird-headed dwarfism microcephaly micrognathia
MONDO:0024249	pityriasis lichenoides	Pityriasis Lichenoides|Pityriasis Lichenoides chronica|Pityriasis Lichenoides et Varioliformis Acuta|Pityriasis Lichenoides, acute|Pityriasis Lichenoides, chronic|acute Pityriasis Lichenoides|chronic Pityriasis Lichenoides|parapsoriasis en gouttes|parapsoriasis guttata|pityriasis lichenoides
MONDO:0024250	acute lichenoid pityriasis	Habermann disease|Habermann's disease|Habermanns disease|Mucha Habermann disease|Mucha-Habermann disease|PLEVA|disease, Habermann|disease, Habermann's|disease, Mucha-Habermann|mucha habermann disease|mucha-habermann disease|mucha-habermann syndrome|parapsoriasis lichenoides et varioliformis acuta|parapsoriasis varioliformis acuta
MONDO:0024282	mucinous ovarian cancer	malignant ovarian mucinous neoplasm|malignant ovarian mucinous tumor|ovarian mucinous neoplasm, malignant
MONDO:0024287	congenital vascular malformation	congenital vascular malformation|vascular malformation
MONDO:0024291	vascular malformation	malformation, vascular|malformations, vascular|vascular malformation
MONDO:0024299	vitamin D-dependent rickets	VDDR
MONDO:0024300	hypophosphatemic rickets	Phosphopenic rickets|Ricket, hypophosphatemic|acquired vitamin D resistant rickets|acquired vitamin D-resistant rickets|hypophosphatemia, vitamin D-resistant rickets|hypophosphatemic Ricket|hypophosphatemic rickets|hypophosphatemic vitamin D resistant rickets|hypophosphatemic vitamin D-resistant rickets|rickets, vitamin D resistant|rickets, vitamin D-resistant|vitamin D-resistant rickets
MONDO:0024315	parasitic endophthalmitis	parasitic endophthalmitis
MONDO:0024331	colorectal carcinoma	CRC|cancer of large bowel|cancer of large intestine|cancer of the large bowel|cancer of the large intestine|carcinoma of colorectum|carcinoma of large bowel|carcinoma of large intestine|carcinoma of the large bowel|carcinoma of the large intestine|colorectal (colon or rectal) cancer|colorectal cancer|colorectal carcinoma|colorectum carcinoma|large bowel cancer|large bowel carcinoma|large intestine cancer|large intestine carcinoma
MONDO:0024333	sciatica	bilateral sciatica|bilateral sciaticas|neuralgia, sciatic|neuralgias, sciatic|sciatic Neuralgias|sciatic neuralgia|sciatica, bilateral
MONDO:0024334	peripheral nerve lesion	
MONDO:0024335	retrobulbar neuritis	
MONDO:0024386	large cell lung carcinoma, clear cell variant	clear cell carcinoma of lung, large cell type|clear cell carcinoma of the lung|clear cell carcinoma of the lung, large cell type|clear cell lung carcinoma, large cell type|large cell lung carcinoma, clear cell variant
MONDO:0024421	short stature contractures hypotonia	Hennekam Koss de Geest syndrome
MONDO:0024432	nerve plexus disorder	disease of nerve plexus|disease or disorder of nerve plexus|disorder of nerve plexus|nerve plexus disease|nerve plexus disease or disorder|nerve plexus disorder|plexopathy
MONDO:0024454	sacral nerve plexus disorder	disease of sacral nerve plexus|disease or disorder of sacral nerve plexus|disorder of sacral nerve plexus|sacral nerve plexus disease or disorder|sacral nerve plexus disorder|sacral plexopathy
MONDO:0024500	duodenal neuroendocrine neoplasm	duodenum NET|duodenum neuroendocrine neoplasm|duodenum neuroendocrine tumor|duodenum neuroendocrine tumor, well differentiated, low or intermediate grade|neuroendocrine neoplasm of duodenum
MONDO:0024501	appendix neuroendocrine neoplasm	appendix neuroendocrine neoplasm|neuroendocrine neoplasm of vermiform appendix|vermiform appendix NET|vermiform appendix neuroendocrine neoplasm|vermiform appendix neuroendocrine tumor|vermiform appendix neuroendocrine tumor, well differentiated, low or intermediate grade
MONDO:0024502	gallbladder neuroendocrine neoplasm	gall bladder NET|gall bladder neuroendocrine neoplasm|gall bladder neuroendocrine tumor|gall bladder neuroendocrine tumor, well differentiated, low or intermediate grade|gallbladder neuroendocrine neoplasm|neuroendocrine neoplasm of gall bladder
MONDO:0024516	familial acne inversa	ACNINV|familial hidradenitis suppurativa|hereditary hidradenitis suppurativa
MONDO:0024522	amyloidosis, primary localized cutaneous, 1	OSMR primary cutaneous amyloidosis|PCA|PLCA1|amyloidosis 9|amyloidosis, familial cutaneous lichen|amyloidosis, primary cutaneous, 1|amyloidosis, primary localized cutaneous, 1|amyloidosis, primary localized cutaneous, type 1|lichen amyloidosis, familial|primary cutaneous amyloidosis caused by mutation in OSMR
MONDO:0024524	dyschromatosis universalis hereditaria 1	DUH1|dyschromatosis universalis hereditaria 1
MONDO:0024528	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 1	PEOA1|POLG autosomal dominant progressive external ophthalmoplegia|autosomal dominant progressive external ophthalmoplegia caused by mutation in POLG|progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 1|progressive external ophthalmoplegia, autosomal dominant 1
MONDO:0024530	Bethlem myopathy 1	BTHLM1|Bethlem myopathy|Bethlem myopathy 1|muscular dystrophy, benign congenital|myopathy, benign congenital, with contractures
MONDO:0024531	myopathy, tubular aggregate, 1	STIM1 tubular aggregate myopathy|TAM1|myopathy, tubular aggregate|myopathy, tubular aggregate, 1|tubular aggregate myopathy|tubular aggregate myopathy caused by mutation in STIM1
MONDO:0024538	basal ganglia calcification, idiopathic, 1	Fahr disease, familial|Fahr disease, familial, formerly|IBGC1|IBGC2|basal ganglia calcification, idiopathic, 1|basal ganglia calcification, idiopathic, 2|basal ganglia calcification, idiopathic, 3|basal ganglia calcification, idiopathic, 3, formerly|basal ganglia calcification, idiopathic, type 1|cerebral calcification, nonarteriosclerotic, idiopathic, adult-onset|ferrocalcinosis, cerebrovascular|idiopathic basal ganglia calcification 1|striopallidodentate calcinosis, autosomal dominant, adult-onset|striopallidodentate calcinosis, bilateral
MONDO:0024540	Jervell and Lange-Nielsen syndrome 1	Cardioauditory syndrome of Jervell and Lange-Nielsen|JLNS1|Jervell and Lange-Nielsen syndrome|Jervell and Lange-Nielsen syndrome 1|Jervell and Lange-Nielsen syndrome caused by mutation in KCNQ1|KCNQ1 Jervell and Lange-Nielsen syndrome|Surdo-Cardiac syndrome|deafness, congenital, and functional heart disease|prolonged QT interval in Ekg and sudden death
MONDO:0024545	Miyoshi muscular dystrophy 1	DYSF Miyoshi myopathy|MIYOSHI muscular dystrophy 1|MMD1|Miyoshi myopathy|Miyoshi myopathy caused by mutation in DYSF|muscular dystrophy, distal, late-onset, autosomal recessive
MONDO:0024554	D-2-hydroxyglutaric aciduria 1	D-2-hydroxyglutaric aciduria|D-2-hydroxyglutaric aciduria 1|D-2-hydroxyglutaric aciduria caused by mutation in D2HGDH|D2HGA1|D2HGDH D-2-hydroxyglutaric aciduria
MONDO:0024562	sick sinus syndrome 1	SCN5A sick sinus syndrome|SSS1|sick sinus syndrome 1|sick sinus syndrome caused by mutation in SCN5A|sick sinus syndrome, congenital|sinus bradycardia syndrome, familial|sinus node disease, familial, autosomal recessive|sinus rhythm, congenital absence of
MONDO:0024563	herpes simplex encephalitis, susceptibility to, 1	IIAE1|UNC93B1 herpes simplex encephalitis|encephalopathy, acute, infection-induced (HERPES-specific), susceptibility to, 1|encephalopathy, acute, infection-induced (Herpes-specific), susceptibility to, 1|encephalopathy, acute, infection-induced, susceptibility to, 1|herpes simplex encephalitis caused by mutation in UNC93B1|herpes simplex encephalitis, susceptibility to, 1
MONDO:0024607	congenital muscular dystrophy with cataracts and intellectual disability	MDCCAID|muscular dystrophy, congenital, with cataracts and intellectual disability
MONDO:0024617	xanthogranuloma	xanthogranuloma
MONDO:0024622	thyroid gland adenocarcinoma	thyroid adenocarcinoma|thyroid gland adenocarcinoma
MONDO:0024638	pancreatic gastrinoma	pancreatic gastrinoma
MONDO:0024639	gastric enterochromaffin cell serotonin-producing neuroendocrine tumor	gastric EC cell serotonin-producing NET|gastric EC-cell serotonin-producing neuroendocrine tumor|gastric enterochromaffin cell serotonin-producing neuroendocrine tumor
MONDO:0024642	gastric neuroendocrine tumor G2	gastric NET G2|gastric neuroendocrine tumor G2
MONDO:0024655	rheumatic pericarditis	rheumatic pericarditis
MONDO:0024665	indeterminate sex and/or pseudohermaphroditism	gynandrism
MONDO:0024673	skin lymphangioma	cutaneous lymphangioma|skin lymphangioma
MONDO:0024677	pancreatic insulinoma	Insulinomas|Insulomas|adenoma, beta cell|adenoma, beta-cell|adenomas, beta-cell|beta cell tumor|beta-cell adenoma|beta-cell adenomas|beta-cell tumor|beta-cell tumors|insulinoma|insulinoma tumor suppressor GENE locus|insuloma|islet cell adenoma|pancreatic insulinoma|tumor, beta-cell|tumors, beta-cell
MONDO:0024744	childhood choroid plexus neoplasm	childhood choroid plexus neoplasm|choroid plexus neoplasm|choroid plexus neoplasm of childhood|pediatric choroid plexus neoplasm
MONDO:0024771	myopathy, distal, 7, adult-onset, X-linked	MPD7|myopathy, distal, 7, adult-onset, X-linked
MONDO:0024797	adult brain stem neoplasm	adult brain stem neoplasm|adult brain stem tumor|adult brainstem neoplasm|adult brainstem tumor|brainstem neoplasm of adults|neoplasm of adult brain stem|neoplasm of adult brainstem|neoplasm of the adult brain stem|neoplasm of the adult brainstem|tumor of adult brain stem|tumor of adult brainstem|tumor of the adult brain stem|tumor of the adult brainstem
MONDO:0024861	mixed teratoma and seminoma	mixed teratoma and seminoma
MONDO:0024868	metastatic carcinoma in the adrenal medulla	metastatic carcinoma in the adrenal medulla|metastatic carcinoma to the adrenal medulla
MONDO:0024873	clitoral carcinoma	carcinoma of clitoris|carcinoma of the clitoris|clitoral cancer|clitoral carcinoma|clitoris carcinoma
MONDO:0024885	malignant ovarian serous tumor	malignant ovarian serous tumor|ovarian serous tumor, malignant
MONDO:0024892	soft tissue amyloid neoplasm	amyloid neoplasm|amyloid tumor|amyloid tumor (morphologic abnormality)|soft tissue amyloid neoplasm|soft tissue amyloid tumor
MONDO:0025135	tuberculosis, avian	Avian Tuberculoses|Avian tuberculosis|Tuberculoses, Avian
MONDO:0025690	microcephaly, epilepsy, and diabetes syndrome 2	MEDS2
MONDO:0025708	megacystis-microcolon-intestinal hypoperistalsis syndrome 2	MMIHS2
MONDO:0025712	angioedema, hereditary, 4	HAE4
MONDO:0025713	angioedema, hereditary, 7	HAE7
MONDO:0025956	ovarian remnant syndrome	
MONDO:0026045	prurigo nodularis	
MONDO:0026720	mitochondrial complex 1 deficiency, nuclear type 12	MC1DN12|MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 12|mitochondrial complex i deficiency, nuclear type 12, X-linked recessive
MONDO:0026721	mitochondrial complex 1 deficiency, nuclear type 30	MC1DN30|MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 30
MONDO:0026726	nephrotic syndrome, type 20	NEPHROTIC SYNDROME, TYPE 20|NPHS20
MONDO:0026727	Shukla-Vernon syndrome	SHUKLA-VERNON SYNDROME|SHUVER|Shukla-Vernon syndrome, X-linked recessive
MONDO:0026729	congenital disorder of glycosylation, type ICC	CDG1CC|CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Icc|congenital disorder of glycosylation, type Icc, X-linked recessive
MONDO:0026765	congenital disorder of glycosylation, type IIr	CDG IIr|CDG2R|CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIr|congenital disorder of glycosylation, type IIr, X-linked recessive
MONDO:0027026	Buschke Lowenstein tumor	Buschke Lowenstein tumor|Buschke-Lowenstein tumor|GCBL|Giant condyloma Acuminatum|Giant condyloma Acuminatums|Giant condyloma of Buschke and Lowenstein|Lowenstein tumor, Buschke|anogenital type verrucous carcinoma|condyloma Acuminatum, Giant|condyloma Acuminatums, Giant|giant condyloma acuminatum involving the prepuce and glans penis|giant condyloma of Buschke and Lowenstein|tumor, Buschke Lowenstein|tumor, Buschke-Lowenstein
MONDO:0027068	mitochondrial complex 1 deficiency, mitochondrial type 1	MC1DM1|mitochondrial complex I deficiency, mitochondrial type 1
MONDO:0027069	mitochondrial complex 5 (ATP synthase) deficiency, mitochondrial type 1	MC5DM1|mitochondrial complex V (ATP synthase) deficiency, mitochondrial type 1
MONDO:0027091	xanthogranulomatous sialadenitis	sialadenitis, xanthogranulomatous|xanthogranulomatous salivary gland disease
MONDO:0027772	lung colloid adenocarcinoma	lung colloid adenocarcinoma|lung mucinous cystadenocarcinoma|lung mucinous cystic tumor of borderline malignancy|mucinous lung adenocarcinoma
MONDO:0029132	Liddle syndrome 3	LIDLS3|Liddle syndrome 3
MONDO:0029133	muscular dystrophy, limb-girdle, autosomal dominant 4	LGMDD4|muscular dystrophy, limb-girdle, autosomal dominant 4|muscular dystrophy, limb-girdle, type 1I
MONDO:0029135	muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 8	LGMD-POMGNT2 related myopathy|MDDGC8|Muscular dystrophy-dystroglycanopathy, limb-girdle, POMGNT2-related|muscular dystrophy, limb-girdle, autosomal recessive 24|muscular dystrophy-dystroglycanopathy (limb-girdle) type C, 8|muscular dystrophy-dystroglycanopathy (limb-girdle), TYPE C, 8
MONDO:0029140	glycosylphosphatidylinositol biosynthesis defect 18	GPIBD18|developmental and epileptic encephalopathy 95|glycosylphosphatidylinositol biosynthesis defect 18
MONDO:0029145	orofacial cleft 8	Cleft 51P With or Without Cleft Palate, Nonsyndromic, 8|OFC8|OROFACIAL CLEFT 8
MONDO:0029147	spermatogenic failure 33	SPERMATOGENIC FAILURE 33|SPGF33
MONDO:0029148	spermatogenic failure 34	SPERMATOGENIC FAILURE 34|SPGF34
MONDO:0029465	intellectual developmental disorder, autosomal dominant 69	MRD69|intellectual developmental disorder, autosomal dominant 69|mental retardation, autosomal dominant 69
