id	label
MONDO:0026189	obsolete genetic branchial arch or oral-acral syndrome
MONDO:0026190	obsolete genetic malformation syndrome with odontal and/or periodontal component
MONDO:0026192	obsolete genetic glomerular disease
MONDO:0026193	obsolete genetic thrombotic microangiopathy
MONDO:0026203	obsolete genetic respiratory malformation
MONDO:0026209	obsolete genetic polyendocrinopathy
MONDO:0026419	obsolete isolated corpus callosum agenesis
MONDO:0026754	obsolete histidinuria-renal tubular defect syndrome
MONDO:0026768	obsolete warfarin sensitivity, X-linked
MONDO:0026782	obsolete chondrodysplasia punctata 2, X-linked dominant
MONDO:0026856	obsolete homosexuality 1
MONDO:0026989	obsolete syndrome associated with hypertrophic cardiomyopathy
MONDO:0027416	obsolete retinal cone dystrophy 2
MONDO:0027750	obsolete serpinopathy with toxic serpin polymerization
MONDO:0027751	obsolete serpinopathy with loss of serpin function
MONDO:0027929	obsolete genetic polycythemia
MONDO:0028569	obsolete genetic interstitial lung disease
MONDO:0028737	obsolete biliary atresia disorder
MONDO:0028741	obsolete overgrowth or tall stature syndrome with skeletal involvement
MONDO:0028742	obsolete dysostosis with brachydactyly without extraskeletal manifestations
MONDO:0028743	obsolete dysostosis with brachydactyly with extraskeletal manifestations
MONDO:0028795	obsolete rare genetic systemic or rheumatologic disease
MONDO:0028868	obsolete genetic frontotemporal degeneration with dementia
MONDO:0029001	obsolete chemically-induced disorder
MONDO:0029014	obsolete rare systemic or rheumatological disease of childhood
MONDO:0029042	obsolete ureteropelvic junction obstruction
MONDO:0029051	obsolete autosomal recessive nail dysplasia
MONDO:0029102	obsolete autosomal ichthyosis syndrome with other associated signs
MONDO:0029146	obsolete Saul-Wilson syndrome
MONDO:0029810	obsolete laminopathy with striated muscle involvement
MONDO:0029811	obsolete laminopathy with peripheral neuropathy
MONDO:0029812	obsolete laminopathy with lipodystrophy
MONDO:0029813	obsolete laminopathy with premature aging
MONDO:0030016	obsolete MONDO:0030016
MONDO:0030032	obsolete chromosome 17q11.2 duplication syndrome, 1.4-mb
MONDO:0030052	obsolete disease with punctate palmoplantar keratoderma as a major feature
MONDO:0030407	obsolete rare disease with Cushing syndrome as a major feature
MONDO:0030767	obsolete genetic tumor of hematopoietic and lymphoid tissues
MONDO:0030965	obsolete olmsted syndrome 2
MONDO:0024253	None
MONDO:0024269	None
MONDO:0024384	None
MONDO:0025169	None
MONDO:0025190	None
MONDO:0031004	obsolete genetic disorder of sex development of gynecological interest
MONDO:0031016	obsolete genetic disorder of sex development
MONDO:0031178	obsolete monosomy 7 myelodysplasia and leukemia syndrome
MONDO:0031689	obsolete genetic progeroid syndrome
MONDO:0031697	obsolete genetic intractable diarrhea of infancy
MONDO:0031698	obsolete genetic intestinal disease due to fat malabsorption
MONDO:0031799	obsolete rare bone disease related to a common gene or pathway defect
MONDO:0031949	obsolete genetic neurovascular malformation
MONDO:0031952	obsolete genetic syndromic esophageal malformation
MONDO:0032011	obsolete biological anomaly
MONDO:0032013	obsolete clinical syndrome
MONDO:0032014	obsolete particular clinical situation in a disease or syndrome
MONDO:0032221	obsolete rare disorder with female infertility due to a congenital hypogonadotropic hypogonadism
MONDO:0032576	obsolete MONDO:0032576
MONDO:0032647	obsolete global developmental delay, lung cysts, overgrowth, and wilms tumor
MONDO:0033056	obsolete genetic facial cleft
MONDO:0033187	obsolete combined oxidative phosphorylation defect type 29
MONDO:0033196	obsolete skin/hair/eye pigmentation, variation in
MONDO:0033211	obsolete diencephalic-mesencephalic junction dysplasia syndrome
MONDO:0033329	obsolete genetic precocious puberty
MONDO:0033331	obsolete genetic precocious puberty in female
MONDO:0033334	obsolete genetic nose and cavum anomaly
MONDO:0033335	obsolete genetic larynx anomaly
MONDO:0033336	obsolete genetic tracheal anomaly
MONDO:0033550	obsolete high density lipoprotein cholesterol level quantitative trait locus 7
MONDO:0033552	obsolete blood group, lewis system
MONDO:0033571	obsolete skeletal muscle glycogen content and metabolism quantitative trait locus
MONDO:0033900	obsolete rare capillary malformation with associated anomalies
MONDO:0033927	obsolete genetic complex vascular malformation with associated anomalies
MONDO:0033939	obsolete hypohidrosis-electrolyte imbalance-lacrimal gland dysfunction-ichthyosis-xerostomia syndrome
MONDO:0033967	obsolete immune dysregulation with inflammatory bowel disease
MONDO:0033981	obsolete krt1-related diffuse nonepidermolytic keratoderma
MONDO:0034028	obsolete symptomatic form of hemochromatosis type 1
MONDO:0034039	obsolete genetic hemoglobinopathy
MONDO:0034082	obsolete necrobiosis lipoidica
MONDO:0034104	obsolete global developmental delay-alopecia-macrocephaly-facial dysmorphism-structural brain anomalies syndrome
MONDO:0034122	obsolete NAD(P)HX epimerase deficiency
MONDO:0034443	obsolete genetic non-acquired premature ovarian failure
MONDO:0034641	obsolete rare genetic hyperkinetic movement disorder
MONDO:0034663	obsolete genetic inflammatory or rheumatoid-like osteoarthropathy
MONDO:0034667	obsolete longitudinal limb defect
MONDO:0034668	obsolete terminal transverse limb defect
MONDO:0034673	obsolete ectrodactyly with and without other manifestations
MONDO:0034678	obsolete mirror-image polydactyly
MONDO:0034733	obsolete cochlear nerve deficiency
MONDO:0034819	obsolete familial intestinal malrotation
MONDO:0034923	obsolete inflammatory/autoimmune disorder involving the lacrimal system
MONDO:0034926	obsolete rare disorder with entropion
MONDO:0034931	obsolete rare conjunctivitis
MONDO:0034937	obsolete syndromic ectopia lentis
MONDO:0034943	obsolete isolated vitreoretinopathy
MONDO:0034953	obsolete syndromic inherited retinal disorder
MONDO:0034961	obsolete rare brainstem or cerebellar disorder with ophthalmic involvement as a major feature
MONDO:0034962	obsolete rare ophthalmic disorder with cortical involvement
MONDO:0034965	obsolete rare ophthalmic disorder with cranial nerve involvement
MONDO:0034968	obsolete rare ocular motility/alignment disorder
MONDO:0034977	obsolete isolated microspherophakia
MONDO:0034979	obsolete peripapillary staphyloma
MONDO:0034980	obsolete isolated megalopapilla
MONDO:0034981	obsolete optic disc pit
MONDO:0035001	obsolete rare disorder of the visual organs
MONDO:0035013	obsolete genetic primary orthostatic disorder
MONDO:0035037	obsolete rare genetic disorder of the visual organs
MONDO:0035249	obsolete anomalous aortic origin of the left coronary artery
MONDO:0035250	obsolete anomalous aortic origin of the right coronary artery
MONDO:0035251	obsolete anomalous aortic origin of coronary artery
MONDO:0035252	obsolete anomalous origin of coronary artery from the pulmonary artery
MONDO:0035267	obsolete quadricuspid aortic valve
MONDO:0035274	obsolete anomaly of the coronary ostia
MONDO:0035314	obsolete congenital tricuspid valve dysplasia
MONDO:0035328	obsolete rare disorder due to poisoning
MONDO:0035340	obsolete rare disorder with hirschsprung disease as a major feature
MONDO:0035354	obsolete IgG4-related systemic disease
MONDO:0035363	obsolete IRF2BPL-related regressive neurodevelopmental disorder-dystonia-seizures syndrome
MONDO:0035369	obsolete MTHFS-related developmental delay-microcephaly-short stature-epilepsy syndrome
MONDO:0035398	obsolete hypomyelination of early myelinating structures
MONDO:0035426	obsolete rare disorder potentially indicated for transplant or complication after transplantation
MONDO:0035448	obsolete aprosencephaly/atelencephaly spectrum
MONDO:0035451	obsolete left sided atrial isomerism
MONDO:0035461	obsolete systemic disease with glomerulopathy as a major feature
MONDO:0035466	obsolete nephrotic syndrome without extrarenal manifestations
MONDO:0035469	obsolete primary lymphedema without systemic or visceral involvement
MONDO:0035470	obsolete primary lymphedema with systemic or visceral involvement
MONDO:0035471	obsolete disorder with multisystemic involvement and primary lymphedema
MONDO:0035541	obsolete split cord malformation type II
MONDO:0035542	obsolete split cord malformation
MONDO:0035554	obsolete complete atrioventricular septal defect without ventricular hypoplasia
MONDO:0035555	obsolete partial atrioventricular septal defect with ventricular hypoplasia
MONDO:0035556	obsolete partial atrioventricular septal defect without ventricular hypoplasia
MONDO:0035557	obsolete intermediate atrioventricular septal defect
MONDO:0035581	obsolete lethal brain and heart developmental defects
MONDO:0035635	obsolete short stature-skeletal dysplasia-retinal degeneration-intellectual disability-sensorineural hearing loss syndrome
MONDO:0035683	obsolete adrenal hypoplasia congenita
MONDO:0035780	obsolete non-syndromic anorectal malformation with perineal fistula
MONDO:0035781	obsolete non-syndromic anorectal malformation with rectourethral fistula
MONDO:0035784	obsolete non-syndromic anorectal malformation with rectovesical fistula
MONDO:0035785	obsolete non-syndromic anorectal malformation with vestibular fistula
MONDO:0035786	obsolete non-syndromic cloacal malformation
MONDO:0032840	None
MONDO:0032856	None
MONDO:0035787	obsolete non-syndromic anorectal malformation without fistula
MONDO:0035788	obsolete non-syndromic anorectal malformation with anal stenosis
MONDO:0035789	obsolete non-syndromic anorectal malformation with pouch colon
MONDO:0035790	obsolete non-syndromic anorectal malformation with rectal atresia
MONDO:0035791	obsolete non-syndromic anorectal malformation with rectal stenosis
MONDO:0035792	obsolete non-syndromic anorectal malformation with rectovaginal fistula
MONDO:0035793	obsolete non-syndromic anorectal malformation with h-type fistula
MONDO:0035862	obsolete rare syndromic intellectual disability without multiple congenital anomalies/dysmorphic syndrome
MONDO:0035863	obsolete genetic multiple congenital anomalies/dysmorphic syndrome-intellectual disability
MONDO:0036491	obsolete rare childhood malignant neoplasm
MONDO:0037716	obsolete rare genetic deafness
MONDO:0037860	obsolete rare systemic or rheumatologic disease
MONDO:0038261	obsolete genetic neurological channelopathy of the central nervous system
MONDO:0040797	obsolete vascular headache
MONDO:0040964	obsolete superimposed infection
MONDO:0041008	obsolete contact dermatitis caused by poison oak
MONDO:0041161	obsolete endometrial hyperplasia
MONDO:0041440	obsolete functional visual loss
MONDO:0042908	obsolete Schaap-Taylor-Baraitser syndrome
MONDO:0042915	obsolete Schmitt-Gillenwater-Kelly syndrome
MONDO:0043005	obsolete genetic multiple congenital anomalies/dysmorphic syndrome
MONDO:0043007	obsolete genetic multiple congenital anomalies/dysmorphic syndrome-variable intellectual disability syndrome
MONDO:0043008	obsolete genetic multiple congenital anomalies/dysmorphic syndrome without intellectual disability
MONDO:0043181	obsolete Refsum disease with increased pipecolic acidemia
MONDO:0043606	obsolete pathologic fracture
MONDO:0043707	obsolete mediastinal disorder
MONDO:0043881	obsolete acute eosinophilic leukemia
MONDO:0044214	obsolete androstenone, ability to smell
MONDO:0044215	obsolete arm folding preference
MONDO:0044216	obsolete artichoke, modification of taste by
MONDO:0044217	obsolete asparagus, specific smell hypersensitivity
MONDO:0044218	obsolete beeturia
MONDO:0044219	obsolete blood group, duffy system
MONDO:0044220	obsolete blood group, 1 system
MONDO:0044221	obsolete blood group--lutheran inhibitor
MONDO:0044222	obsolete blood group, p1pk system
MONDO:0044223	obsolete radin blood group antigen
MONDO:0044224	obsolete apocrine gland secretion, variation 1n
MONDO:0044225	obsolete creatine kinase, brain type, ectopic expression of
MONDO:0044226	obsolete defective interfering particle induction, control of
MONDO:0044227	obsolete dimples, facial
MONDO:0044228	obsolete eegbqtl
MONDO:0044229	obsolete epiblepharon of lower 51d
MONDO:0044230	obsolete epiblepharon of upper 51d
MONDO:0044231	obsolete eyebrow, whorl 1n
MONDO:0044232	obsolete fingers, relative length of
MONDO:0044233	obsolete hair whorl
MONDO:0044234	obsolete hrm2
MONDO:0044235	obsolete hsr
MONDO:0044236	obsolete hepatitis b vaccine, response to
MONDO:0044237	obsolete hypercholesterolemia suppressor
MONDO:0044238	obsolete lunulae of fingernails
MONDO:0044239	obsolete median-ulnar nerve communications
MONDO:0044240	obsolete musical perfect pitch
MONDO:0044241	obsolete mydriatic response to pharmacologic agents
MONDO:0044242	obsolete mydriasis, congenital
MONDO:0044243	obsolete nail high-sulfur protein
MONDO:0044244	obsolete nail low-sulfur protein
MONDO:0044245	obsolete nailbeds, pigmentation of
MONDO:0044246	obsolete nystagmus, voluntary
MONDO:0044247	obsolete palmomental reflex
MONDO:0044248	obsolete thiourea tasting
MONDO:0044249	obsolete alkaline phosphatase, plasma level of, quantitative trait locus 1
MONDO:0044250	obsolete tongue curling, folding, or rolling
MONDO:0044251	obsolete australia antigen
MONDO:0044252	obsolete skin/hair/eye pigmentation, variation in, 6
MONDO:0044253	obsolete dermatoglyphics--palmar triradius d, absence of
MONDO:0044254	obsolete dermatoglyphics--hypothenar radial arch
MONDO:0044255	obsolete skin/hair/eye pigmentation, variation in, 1
MONDO:0044256	obsolete skin/hair/eye pigmentation, variation in, 5
MONDO:0044257	obsolete lutheran null
MONDO:0044258	obsolete methane production
MONDO:0044259	obsolete skin/hair/eye pigmentation, variation in, 2
MONDO:0044260	obsolete ec1
MONDO:0044261	obsolete menoq1
MONDO:0044262	obsolete cyanide, inability to smell
MONDO:0044263	obsolete lutheran suppressor, x-linked
MONDO:0044264	obsolete radial loop, plain, on right index finger
MONDO:0044265	obsolete tooth size
MONDO:0044266	obsolete xm system
MONDO:0044267	obsolete gcy
MONDO:0044268	obsolete transsexuality
MONDO:0044269	obsolete novelty seeking personality trait
MONDO:0044270	obsolete bilirubin, serum level of, quantitative trait locus 1
MONDO:0044271	obsolete bone mineral density quantitative trait locus 1
MONDO:0044272	obsolete body mass index quantitative trait locus 9
MONDO:0044273	obsolete hypertension, diastolic, resistance to
MONDO:0044274	obsolete hemoglobin, high altitude adaptation
MONDO:0044275	obsolete carotid intimal medial thickness 1
MONDO:0044276	obsolete skin/hair/eye pigmentation, variation in, 11
MONDO:0044277	obsolete uric acid concentration, serum, quantitative trait locus 4
MONDO:0044278	obsolete short sleeper
