?cls	?cls_label	?textdef_count	?xref_count	?named_superclass_count	?anon_superclass_count	?named_equiv_count	?anon_equiv_count
<http://purl.obolibrary.org/obo/MONDO_0004866>	"eustachian tube disease"	1	7	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0003632>	"endocervicitis"	1	4	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0015659>	"infectious disease with epilepsy"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0016102>	"subacute inflammatory demyelinating polyneuropathy"	1	4	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0015737>	"typical nemaline myopathy"	1	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0018043>	"Thomas syndrome"	1	6	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0019592>	"obsolete disorder of sex development"	1	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0018068>	"trisomy 13"	1	8	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0020245>	"disease predisposing to age-related macular degeneration"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0013268>	"frontonasal dysplasia with alopecia and genital anomaly"	1	6	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0010237>	"X-linked intellectual disability-plagiocephaly syndrome"	1	8	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0009271>	"geroderma osteodysplastica"	1	8	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0002723>	"obsolete cutaneous mastocytosis (disease)"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0000366>	"glycogen storage disease IX"	1	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0012913>	"Wilms tumor, aniridia, genitourinary anomalies, mental retardation, and obesity syndrome"	1	4	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0022791>	"coarse face hypotonia constipation"	0	1	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0013067>	"cataract 34 multiple types"	1	5	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0009547>	"macrosomia-microphthalmia-cleft palate syndrome"	1	6	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0012463>	"retinitis pigmentosa 35"	1	6	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0024429>	"Alice in wonderland syndrome"	1	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0016021>	"early infantile epileptic encephalopathy"	1	13	5	0	5	0
<http://purl.obolibrary.org/obo/MONDO_0001189>	"obsolete esophageal carcinoma"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0012560>	"invasive pneumococcal disease, recurrent isolated, 1"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0003697>	"non-invasive verrucous carcinoma of the penis"	0	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0003486>	"basaloid squamous cell carcinoma"	1	4	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0009440>	"ichthyosiform erythroderma, corneal involvement, and deafness"	0	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0014202>	"primary ciliary dyskinesia 24"	1	4	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0010083>	"succinic semialdehyde dehydrogenase deficiency"	1	8	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0017620>	"congenital sucrase-isomaltase deficiency without starch intolerance"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0019447>	"atypical lichen myxedematosus"	1	4	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0015697>	"immunoglobulin heavy chain deficiency"	0	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0000305>	"obsolete fusariosis"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0003349>	"central nervous system leiomyosarcoma"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0007174>	"Lown-Ganong-Levine syndrome"	1	11	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0018321>	"atypical juvenile parkinsonism"	1	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0033005>	"Galloway-Mowat syndrome 1"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0033008>	"Galloway-Mowat syndrome 4"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0033007>	"Galloway-Mowat syndrome 3"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0014276>	"combined immunodeficiency due to CD3gamma deficiency"	1	8	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0001459>	"radial neuropathy"	1	4	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0011534>	"Charcot-Marie-Tooth disease type 4G"	1	8	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0008851>	"obsolete autism"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0020687>	"supratentorial ependymal tumor"	1	1	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0002604>	"pericytic neoplasm"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0021074>	"precancerous condition"	1	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0014807>	"spinal muscular atrophy with congenital bone fractures 2"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0013326>	"Senior-Loken syndrome 7"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0009346>	"histidinuria due to a renal tubular defect"	0	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0021651>	"synpolydactyly"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0014769>	"inherited oocyte maturation defect"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0010693>	"nystagmus 1, congenital, X-linked"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0007758>	"epidermolytic palmoplantar keratoderma"	1	9	4	0	4	0
<http://purl.obolibrary.org/obo/MONDO_0017252>	"congenital pulmonary airway malformation type 4"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0013419>	"complement component C1s deficiency"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0015144>	"brain inflammatory disease"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0017069>	"spina bifida cystica"	1	14	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0002902>	"obsolete pseudohypoparathyroidism"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0001517>	"dysentery"	1	7	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0010697>	"OPEM"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0012859>	"autosomal recessive osteopetrosis 7"	1	7	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0007637>	"corneal dystrophy, Fuchs endothelial, 1"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0015918>	"rare neurodegenerative disease"	1	1	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0005578>	"arthritis"	1	9	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0010010>	"Schinzel-Giedion syndrome"	1	10	4	0	4	0
<http://purl.obolibrary.org/obo/MONDO_0021461>	"benign neoplasm of hypopharynx"	1	5	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0021761>	"acral dysostosis dyserythropoiesis syndrome"	1	1	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0008607>	"triphalangeal thumbs-brachyectrodactyly syndrome"	1	6	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0016208>	"solitary rectal ulcer syndrome"	1	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0004232>	"large cell keratinizing variant squamous cell breast carcinoma"	1	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0023045>	"ectodermal dysplasia arthrogryposis diabetes mellitus"	0	1	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0008151>	"gnathodiaphyseal dysplasia"	1	6	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0018000>	"hereditary thrombocytosis with transverse limb defect"	1	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0017732>	"alpha-mannosidosis, infantile form"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0001245>	"microcytic anemia"	1	4	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0014490>	"ketoacidosis due to monocarboxylate transporter-1 deficiency"	0	4	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0007464>	"isolated distichiasis"	1	5	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0009490>	"Papillon-Lefevre disease"	1	10	4	0	4	0
<http://purl.obolibrary.org/obo/MONDO_0015246>	"syndromic anorectal malformation"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0009520>	"3-hydroxy-3-methylglutaric aciduria"	1	9	4	0	4	0
<http://purl.obolibrary.org/obo/MONDO_0000326>	"obsolete lissencephaly"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0017220>	"laryngotracheoesophageal cleft type 0"	1	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0016370>	"Marchiafava-Bignami disease"	1	10	4	0	4	0
<http://purl.obolibrary.org/obo/MONDO_0000830>	"obsolete Waldenstroem's macroglobulinemia"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0006180>	"digestive system adenoma"	1	4	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0014016>	"hereditary spastic paraplegia 49"	1	5	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0010783>	"Alzheimer disease, susceptibility to, mitochondrial"	0	1	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0005144>	"familial amyotrophic lateral sclerosis"	1	2	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0006116>	"breast carcinoma by gene expression profile"	1	3	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0000207>	"obsolete hypotonia, infantile, with psychomotor retardation and characteristic facies"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0027451>	"autosomal recessive cutis laxa type 2d"	1	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0009680>	"congenital muscular dystrophy-infantile cataract-hypogonadism syndrome"	1	6	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0018561>	"precocious puberty in female"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0044970>	"mitochondrial disease"	0	0	0	0	0	1
<http://purl.obolibrary.org/obo/MONDO_0016829>	"familial visceral myopathy"	1	8	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0016810>	"autosomal recessive progressive external ophthalmoplegia"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0017509>	"adactyly of foot, unilateral"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0004779>	"epididymitis (disease)"	1	7	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0017068>	"upper thoracic spina bifida aperta"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0003166>	"obsolete pilocytic astrocytoma"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0012230>	"MYP10"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0018024>	"hydroa vacciniforme"	1	7	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0013543>	"trypsinogen deficiency"	0	4	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0018330>	"mucinous adenocarcinoma of the appendix"	1	5	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0025518>	"aspirin allergy"	1	4	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0021183>	"HTLV-2 infection"	0	5	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0022314>	"Hernandez Aguirre-Negrete syndrome"	0	1	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0006958>	"obsolete SAPHO syndrome"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0020858>	"mitochondrial complex 5 (ATP synthase) deficiency nuclear type 5"	0	1	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0024311>	"cancer affecting bone of limb skeleton"	1	1	0	0	0	1
<http://purl.obolibrary.org/obo/MONDO_0016155>	"qualitative or quantitative defects of protein involved in O-glycosylation of alpha-dystroglycan"	0	1	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0003379>	"rectum leiomyosarcoma"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0006026>	"urinary bladder disease"	1	10	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0001848>	"Morgagni cataract"	1	5	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0015777>	"rare adult hypothyroidism"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0002352>	"larynx cancer"	1	10	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0041154>	"functional disorder of bladder neck and sphincter mechanism"	0	1	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0007657>	"giant neutrophil leukocytes"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0011071>	"hereditary thrombocytopenia with normal platelets-hematological cancer predisposition syndrome"	1	7	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0017874>	"Argentine hemorrhagic fever"	1	5	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0012548>	"Kostmann syndrome"	1	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0009524>	"intellectual disability-spasticity-ectrodactyly syndrome"	1	6	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0019279>	"obsolete alopecia"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0020363>	"honey-droplet corneal dystrophy"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0011890>	"Charcot-Marie-Tooth disease type 1D"	1	8	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0014915>	"short-rib thoracic dysplasia 16 with or without polydactyly; SRTD16"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0007179>	"autoimmune disease"	1	12	5	0	5	1
<http://purl.obolibrary.org/obo/MONDO_0017619>	"congenital sucrase-isomaltase deficiency with minimal starch tolerance"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0017818>	"lethal arteriopathy syndrome due to fibulin-4 deficiency"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0017088>	"isolated amyelia"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0018404>	"rare genetic male infertility"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0013624>	"intellectual disability, autosomal recessive 15"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0015297>	"microcephaly-digital anomalies-intellectual disability syndrome"	1	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0016786>	"partial hydatidiform mole"	1	7	4	0	4	0
<http://purl.obolibrary.org/obo/MONDO_0012783>	"RFT1-CDG"	1	7	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0054813>	"ehlers-danlos syndrome, classic-like, 2"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0011794>	"Dravet syndrome"	1	9	4	0	4	0
<http://purl.obolibrary.org/obo/MONDO_0018478>	"obsolete primary hyperoxaluria"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0017613>	"intellectual disability-hypotonia-skin hyperpigmentation syndrome"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0004402>	"testicular yolk sac tumor, glandular-alveolar pattern"	1	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0013770>	"atrial heart septal defect 9"	1	4	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0005142>	"Pseudomonas aeruginosa CF5 infection"	1	1	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0041996>	"thallium poisoning"	0	1	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0007167>	"atelosteogenesis type I"	1	6	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0002517>	"tenosynovitis of foot and ankle"	0	2	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0005916>	"placenta accreta"	1	6	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0010028>	"sialuria"	1	8	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0012189>	"Amish infantile epilepsy syndrome"	0	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0004394>	"maxillary sinus squamous cell carcinoma"	1	4	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0019497>	"nonsyndromic genetic deafness"	1	7	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0015347>	"multicentric reticulohistiocytosis"	1	11	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0002083>	"Richter syndrome"	1	6	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0017910>	"dehydrated hereditary stomatocytosis"	1	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0008375>	"retinal detachment"	1	15	4	0	4	0
<http://purl.obolibrary.org/obo/MONDO_0009072>	"Dandy-Walker syndrome"	1	12	5	0	5	0
<http://purl.obolibrary.org/obo/MONDO_0008867>	"biliary atresia"	1	12	4	0	4	0
<http://purl.obolibrary.org/obo/MONDO_0000892>	"colon medullary carcinoma"	1	4	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0021034>	"genetic alopecia"	1	1	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0012725>	"lipoprotein glomerulopathy"	0	8	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0022574>	"biliary atresia intrahepatic syndromic form"	0	1	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0004747>	"cleft lip (disease)"	1	12	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0019351>	"isolated spina bifida"	1	14	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0009470>	"Baraitser-Winter syndrome 1"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0002997>	"anterior cranial fossa meningioma"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0000948>	"xerophthalmia"	1	10	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0004746>	"myopathy of extraocular muscle"	1	5	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0002136>	"eczematous dermatitis of eyelid"	0	6	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0015078>	"gastroenteropancreatic neuroendocrine neoplasm"	1	4	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0005434>	"skin sensitivity to sun"	1	1	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0016460>	"polyvalvular heart disease syndrome"	1	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0012633>	"obsolete malaria"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0001162>	"impulse control disorder"	1	7	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0001794>	"Pthirus pubis infestation"	1	6	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0016058>	"paroxysmal dystonia"	0	3	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0012258>	"epidermolysis bullosa simplex with circinate migratory erythema"	1	6	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0021200>	"rare disease"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0005255>	"mild heart failure"	1	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0020075>	"genetic non-syndromic obesity"	0	1	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0010039>	"congenital heart defect-round face-developmental delay syndrome"	1	7	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0003896>	"breast capillary hemangioma"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0010335>	"X-linked cone-rod dystrophy 3"	0	4	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0016781>	"maternal 14q32.2 microdeletion syndrome"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0045008>	"cholesterol metabolism disease"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0001694>	"diffuse interstitial keratitis"	0	6	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0003890>	"infiltrating bladder urothelial carcinoma"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0010646>	"macular dystrophy, X-linked"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0009013>	"convulsive disorder, familial, with prenatal or early onset"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0015022>	"intellectual developmental disorder with dysmorphic facies and ptosis; IDDDFP"	0	3	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0015865>	"obsolete benign tumor of fallopian tubes"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0001716>	"corneal argyrosis"	0	5	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0008593>	"trichomegaly"	0	1	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0000176>	"obsolete megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0018522>	"obsolete acinar cell carcinoma of pancreas"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0024685>	"Philadelphia-positive myelogenous leukemia"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0004221>	"uterine corpus perivascular epithelioid cell tumor"	1	4	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0018725>	"corpus callosum agenesis-macrocephaly-hypertelorism syndrome"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0013796>	"chromosome 17q12 duplication syndrome"	1	7	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0001603>	"paralytic lagophthalmos (disease)"	0	6	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0012819>	"diabetic ketoacidosis"	1	10	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0023692>	"maple syrup urine disease type 1B"	1	1	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0018166>	"oral submucous fibrosis"	1	11	4	0	4	0
<http://purl.obolibrary.org/obo/MONDO_0002750>	"bladder colloid adenocarcinoma"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0000004>	"adrenocortical insufficiency"	1	9	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0007370>	"coracoclavicular joint, anomalous"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0006301>	"metanephric adenoma"	1	6	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0007207>	"Book syndrome"	1	7	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0020448>	"right inferior vena cava connecting to left-sided atrium"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0006848>	"marasmus"	1	8	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0012714>	"early-onset myopathy with fatal cardiomyopathy"	0	6	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0006624>	"overactive bladder (disease)"	1	6	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0016078>	"congenital systemic arteriovenous fistula"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0007486>	"hereditary benign intraepithelial dyskeratosis"	1	7	4	0	4	0
<http://purl.obolibrary.org/obo/MONDO_0000883>	"myeloid neoplasms associated with PDGFRB rearrangement"	1	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0023062>	"encephalocele anencephaly"	0	1	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0001991>	"malignant cardiac germ cell tumor"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0024673>	"skin lymphangioma"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0008965>	"CHARGE syndrome"	1	12	4	0	4	0
<http://purl.obolibrary.org/obo/MONDO_0006560>	"hypohidrosis"	1	8	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0012786>	"juvenile cataract-microcornea-renal glucosuria syndrome"	1	5	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0002769>	"leukorrhea"	1	4	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0009154>	"hypothyroidism, congenital, nongoitrous, 5"	1	5	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0014024>	"hereditary spastic paraplegia 43"	1	6	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0003341>	"subungual glomus tumor"	1	5	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0014755>	"skin creases, congenital symmetric circumferential, 2; CSCSC2"	1	1	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0004192>	"urethra cancer"	1	7	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0007222>	"brachydactyly type D"	1	3	1	0	1	0
