subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_set_id	mapping_set_title	mapping_set_confidence	confidence	comment
mondo:0015239	abnormal origin of the pulmonary artery	skos:exactMatch	icd10:Q25.7	Other congenital malformations of pulmonary artery	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q25.7 icd11:953235173 mondo:0015239
mondo:0015394	nasal encephalocele	skos:exactMatch	icd10:Q01.1	Nasofrontal encephalocele	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0015394 icd11:884932601 icd10:Q01.1
mondo:0015790	central diabetes insipidus	skos:exactMatch	icd10:E23.2	Diabetes insipidus	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0015790 icd11:1009553897 icd10:E23.2
mondo:0015791	peripheral precocious puberty	skos:exactMatch	icd10:E30.1	Precocious puberty	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:E30.1 icd11:1495024153 mondo:0015791
mondo:0015978	functional neutrophil defect	skos:exactMatch	icd10:D71	Functional disorders of polymorphonuclear neutrophils	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D71 icd11:808756909 mondo:0015978
mondo:0016032	femoral agenesis/hypoplasia	skos:exactMatch	icd10:Q72.4	Longitudinal reduction defect of femur	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q72.4 icd11:662157487 mondo:0016032
mondo:0016077	congenital aortopulmonary window	skos:exactMatch	icd10:Q21.4	Aortopulmonary septal defect	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0016077 icd11:1988278118 icd10:Q21.4
mondo:0016122	periodic paralysis	skos:exactMatch	icd10:G72.3	Periodic paralysis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0016122 icd11:577112387 icd10:G72.3
mondo:0017307	disorder of tyrosine metabolism	skos:exactMatch	icd10:E70.2	Disorders of tyrosine metabolism	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017307 icd11:1842978338 icd10:E70.2
mondo:0017356	inborn disorder of ornithine metabolism	skos:exactMatch	icd10:E72.4	Disorders of ornithine metabolism	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017356 icd11:1711515805 icd10:E72.4
mondo:0017362	neuralgic amyotrophy	skos:exactMatch	icd10:G54.5	Neuralgic amyotrophy	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017362 icd11:302246011 icd10:G54.5
mondo:0017437	amelia of upper limb	skos:exactMatch	icd10:Q71.0	Congenital complete absence of upper limb(s)	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017437 icd11:565435388 icd10:Q71.0
mondo:0017438	amelia of lower limb	skos:exactMatch	icd10:Q72.0	Congenital complete absence of lower limb(s)	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017438 icd11:540310468 icd10:Q72.0
mondo:0017443	congenital absence of both forearm and hand	skos:exactMatch	icd10:Q71.2	Congenital absence of both forearm and hand	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q71.2 icd11:810894993 mondo:0017443
mondo:0017445	acheiria	skos:exactMatch	icd10:Q71.3	Congenital absence of hand and finger(s)	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017445 icd11:1428065029 icd10:Q71.3
mondo:0017446	apodia	skos:exactMatch	icd10:Q72.3	Congenital absence of foot and toe(s)	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017446 icd11:1419324219 icd10:Q72.3
mondo:0017450	split foot	skos:exactMatch	icd10:Q72.7	Split foot	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017450 icd11:1406855248 icd10:Q72.7
mondo:0017470	congenital knee dislocation	skos:exactMatch	icd10:Q68.2	Congenital deformity of knee	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017470 icd11:1229590493 icd10:Q68.2
mondo:0017689	disorder of fructose metabolism	skos:exactMatch	icd10:E74.1	Disorders of fructose metabolism	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:E74.1 icd11:596254627 mondo:0017689
mondo:0017690	disorder of galactose metabolism	skos:exactMatch	icd10:E74.2	Disorders of galactose metabolism	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017690 icd11:1462194012 icd10:E74.2
mondo:0017735	congenital aortic valve stenosis	skos:exactMatch	icd10:Q23.0	Congenital stenosis of aortic valve	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017735 icd11:1824398514 icd10:Q23.0
mondo:0017736	disorder of sialic acid metabolism	skos:exactMatch	icd10:E77.1	Defects in glycoprotein degradation	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:E77.1 icd11:1709765980 mondo:0017736
mondo:0017762	disorder of copper metabolism	skos:exactMatch	icd10:E83.0	Disorders of copper metabolism	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:E83.0 icd11:1926278296 mondo:0017762
mondo:0017865	congenital pulmonary valve stenosis	skos:exactMatch	icd10:Q22.1	Congenital pulmonary valve stenosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q22.1 icd11:353180069 mondo:0017865
mondo:0017866	subpulmonary stenosis	skos:exactMatch	icd10:Q24.3	Pulmonary infundibular stenosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017866 icd11:1393194578 icd10:Q24.3
mondo:0018081	hemorrhagic fever-renal syndrome	skos:exactMatch	icd10:A98.5	Haemorrhagic fever with renal syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:A98.5 icd11:1059069619 mondo:0018081
mondo:0018103	Quinquaud's folliculitis decalvans	skos:exactMatch	icd10:L66.2	Folliculitis decalvans	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0018103 icd11:1454811046 icd10:L66.2
mondo:0018559	fetal lower urinary tract obstruction	skos:exactMatch	icd10:Q64.3	Other atresia and stenosis of urethra and bladder neck	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q64.3 icd11:1661120971 mondo:0018559
mondo:0018668	scedosporiosis	skos:exactMatch	icd10:B48.2	Allescheriasis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0018668 icd11:807637046 icd10:B48.2
mondo:0018960	congenital primary megaureter	skos:exactMatch	icd10:Q62.2	Congenital megaloureter	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0018960 icd11:566805920 icd10:Q62.2
mondo:0019080	alopecia totalis	skos:exactMatch	icd10:L63.0	Alopecia (capitis) totalis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:L63.0 icd11:1633035058 mondo:0019080
mondo:0019175	primary lymphedema	skos:exactMatch	icd10:Q82.0	Hereditary lymphoedema	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q82.0 icd11:794588197 mondo:0019175
mondo:0019196	Foix-Alajouanine syndrome	skos:exactMatch	icd10:G37.4	Subacute necrotizing myelitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019196 icd11:937824238 icd10:G37.4
mondo:0019216	inborn disorder of amino acid transport	skos:exactMatch	icd10:E72.0	Disorders of amino-acid transport	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019216 icd11:1631611896 icd10:E72.0
mondo:0019222	inborn disorder of methionine cycle and sulfur amino acid metabolism	skos:exactMatch	icd10:E72.1	Disorders of sulfur-bearing amino-acid metabolism	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019222 icd11:67872354 icd10:E72.1
mondo:0019513	obsolete esophageal malformation	skos:exactMatch	icd10:Q39	Congenital malformations of oesophagus	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019513 icd11:1999264345 icd10:Q39
mondo:0019638	renal dysplasia	skos:exactMatch	icd10:Q61.4	Renal dysplasia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019638 icd11:921320354 icd10:Q61.4
mondo:0019670	ulnar hemimelia	skos:exactMatch	icd10:Q71.5	Longitudinal reduction defect of ulna	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q71.5 icd11:1136383237 mondo:0019670
mondo:0019716	overgrowth syndrome	skos:exactMatch	icd10:Q87.3	Congenital malformation syndromes involving early overgrowth	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q87.3 icd11:2113355045 mondo:0019716
mondo:0019780	anotia	skos:exactMatch	icd10:Q16.0	Congenital absence of (ear) auricle	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019780 icd11:2056675356 icd10:Q16.0
mondo:0020054	obsolete partial autosomal monosomy	skos:exactMatch	icd10:Q93.9	Deletion from autosomes, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0020054 icd11:343448541 icd10:Q93.9
mondo:0020347	acute inflammatory demyelinating polyradiculoneuropathy	skos:exactMatch	icd10:G61.0	Guillain-Barré syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0020347 icd11:1196874419 icd10:G61.0
mondo:0020466	monosomy X	skos:exactMatch	icd10:Q96.0	Karyotype 45,X	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0020466 icd11:95979116 icd10:Q96.0
mondo:0021479	benign neoplasm of oropharynx	skos:exactMatch	icd10:D10.5	Benign neoplasm: Other parts of oropharynx	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D10.5 icd11:441557450 mondo:0021479
mondo:0021642	vulval varices	skos:exactMatch	icd10:I86.3	Vulval varices	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021642 icd11:53329171 icd10:I86.3
mondo:0021645	esophageal varices with bleeding	skos:exactMatch	icd11:949012083	Oesophageal varices with bleeding	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021645 icd10:I85.0 icd11:949012083
mondo:0021661	coronary atherosclerosis	skos:exactMatch	icd10:I25.1	Atherosclerotic heart disease	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021661 icd11:1280712786 icd10:I25.1
mondo:0022171	chromhidrosis	skos:exactMatch	icd10:L75.1	Chromhidrosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0022171 icd11:864449620 icd10:L75.1
mondo:0023297	guttate psoriasis	skos:exactMatch	icd10:L40.4	Guttate psoriasis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0023297 icd11:1202062855 icd10:L40.4
mondo:0024229	miliaria crystallina	skos:exactMatch	icd10:L74.1	Miliaria crystallina	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:L74.1 icd11:796835029 mondo:0024229
mondo:0024290	enuresis	skos:exactMatch	icd10:F98.0	Nonorganic enuresis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:F98.0 icd11:1157749237 mondo:0024290
mondo:0024302	internal hirudiniasis	skos:exactMatch	icd10:B83.4	Internal hirudiniasis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:B83.4 icd11:1840948804 mondo:0024302
mondo:0024303	external hirudiniasis	skos:exactMatch	icd10:B88.3	External hirudiniasis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0024303 icd11:1781413652 icd10:B88.3
mondo:0024304	ichthyosis vulgaris	skos:exactMatch	icd10:Q80.0	Ichthyosis vulgaris	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0024304 icd11:841161884 icd10:Q80.0
mondo:0024335	retrobulbar neuritis	skos:exactMatch	icd10:H48.1	Retrobulbar neuritis in diseases classified elsewhere	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0024335 icd11:63567539 icd10:H48.1
mondo:0024349	pityriasis alba	skos:exactMatch	icd10:L30.5	Pityriasis alba	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0024349 icd11:1386947078 icd10:L30.5
mondo:0024652	embryonic cyst of fallopian tube	skos:exactMatch	icd10:Q50.4	Embryonic cyst of fallopian tube	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q50.4 icd11:440178290 mondo:0024652
mondo:0035879	granuloma faciale	skos:exactMatch	icd10:L92.2	Granuloma faciale [eosinophilic granuloma of skin]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0035879 icd11:1663072571 icd10:L92.2
mondo:0040925	latent yaws	skos:exactMatch	icd10:A66.8	Latent yaws	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:A66.8 icd11:247169608 mondo:0040925
mondo:0041182	polymorphic light eruption	skos:exactMatch	icd10:L56.4	Polymorphous light eruption	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0041182 icd11:1883086071 icd10:L56.4
mondo:0041366	acute epiglottitis	skos:exactMatch	icd10:J05.1	Acute epiglottitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0041366 icd11:1070805666 icd10:J05.1
mondo:0042484	disseminated sporotrichosis	skos:exactMatch	icd10:B42.7	Disseminated sporotrichosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0042484 icd11:984175752 icd10:B42.7
mondo:0043267	rheumatoid vasculitis	skos:exactMatch	icd10:M05.2	Rheumatoid vasculitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:M05.2 icd11:1398254566 mondo:0043267
mondo:0100185	immune reconstitution inflammatory syndrome	skos:exactMatch	icd10:D89.3	Immune reconstitution syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0100185 icd11:180703474 icd10:D89.3
mondo:0100480	autoimmune primary adrenal insufficiency	skos:exactMatch	icd10:E27.1	Primary adrenocortical insufficiency	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0100480 icd11:1920929898 icd10:E27.1
mondo:0100610	autism spectrum disorder 1	skos:exactMatch	icd10:F84.5	Asperger syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0100610 icd11:366940030 icd10:F84.5
mondo:0800175	cardiogenic shock	skos:exactMatch	icd10:R57.0	Cardiogenic shock	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0800175 icd11:1974956233 icd10:R57.0
mondo:0956980	vascular parkinsonism	skos:exactMatch	icd10:G21.4	Vascular parkinsonism	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0956980 icd11:1852145464 icd10:G21.4
mondo:0957466	primary tuberculosis of the digestive system	skos:exactMatch	icd10:K93.0	Tuberculous disorders of intestines, peritoneum and mesenteric glands	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0957466 icd11:1873777499 icd10:K93.0
mondo:0958083	conjoined twins	skos:exactMatch	icd10:Q89.4	Conjoined twins	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0958083 icd11:1550169484 icd10:Q89.4
mondo:1030009	persistent atrial fibrillation	skos:exactMatch	icd10:I48.1	Persistent atrial fibrillation	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:1030009 icd11:519924384 icd10:I48.1
mondo:0000432	lymphoplasmacytic lymphoma	skos:exactMatch	icd10:C88.0	Waldenström macroglobulinaemia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:C88.0 icd11:2058944823 mondo:0000432
mondo:0004838	orthostatic proteinuria	skos:exactMatch	icd10:N39.2	Orthostatic proteinuria, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0004838 icd11:2144070055 icd10:N39.2
mondo:0015483	mandibulofacial dysostosis	skos:exactMatch	icd10:Q75.4	Mandibulofacial dysostosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q75.4 icd11:470731247 mondo:0015483
mondo:0015503	obsolete nose and cavum anomaly	skos:exactMatch	icd10:Q30	Congenital malformations of nose	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q30 icd11:484839707 mondo:0015503
mondo:0015504	obsolete larynx anomaly	skos:exactMatch	icd10:Q31	Congenital malformations of larynx	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0015504 icd11:2041437327 icd10:Q31
mondo:0015832	true unicornuate uterus	skos:exactMatch	icd10:Q51.4	Unicornate uterus	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0015832 icd11:113532659 icd10:Q51.4
mondo:0015844	agenesis and aplasia of uterine body	skos:exactMatch	icd10:Q51.0	Agenesis and aplasia of uterus	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q51.0 icd11:25664922 mondo:0015844
mondo:0015845	uterine cervical aplasia and agenesis	skos:exactMatch	icd10:Q51.5	Agenesis and aplasia of cervix	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q51.5 icd11:1670353767 mondo:0015845
mondo:0015854	supernumerary breasts	skos:exactMatch	icd10:Q83.1	Accessory breast	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q83.1 icd11:1458532658 mondo:0015854
mondo:0016418	multiple system atrophy, cerebellar type	skos:exactMatch	icd10:G23.3	Multiple system atrophy, cerebellar type [MSA-C]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0016418 icd11:1585600114 icd10:G23.3
mondo:0017066	cervical spina bifida aperta	skos:exactMatch	icd10:Q05.5	Cervical spina bifida without hydrocephalus	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017066 icd11:151252460 icd10:Q05.5
mondo:0017755	inborn disorder of bilirubin metabolism	skos:exactMatch	icd10:E80.7	Disorder of bilirubin metabolism, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017755 icd11:1297666279 icd10:E80.7
mondo:0018375	traumatic avascular necrosis	skos:exactMatch	icd10:M87.2	Osteonecrosis due to previous trauma	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0018375 icd11:822486319 icd10:M87.2
mondo:0018380	idiopathic avascular necrosis	skos:exactMatch	icd10:M87.0	Idiopathic aseptic necrosis of bone	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:M87.0 icd11:551598148 mondo:0018380
